,Tid (Cet),Tilsynelatende energi (kVAh),Merkeytelse (kVA),Merkeytelse + 20% (kVA)
6618,2019-04-06 12:00:00,38.4333188782858,500,600
6619,2019-04-06 13:00:00,35.2363448728724,500,600
6620,2019-04-06 14:00:00,35.2363448728724,500,600
6621,2019-04-06 15:00:00,20.8,500,600
6622,2019-04-06 16:00:00,22.4,500,600
6623,2019-04-06 17:00:00,22.4570701561891,500,600
6624,2019-04-06 18:00:00,22.4,500,600
6625,2019-04-06 19:00:00,22.4570701561891,500,600
6626,2019-04-06 20:00:00,22.4,500,600
6627,2019-04-06 21:00:00,25.6499512670102,500,600
6628,2019-04-06 22:00:00,25.6,500,600
6629,2019-04-06 23:00:00,28.8,500,600
6630,2019-04-07 00:00:00,28.8,500,600
6631,2019-04-07 01:00:00,30.4,500,600
6632,2019-04-07 02:00:00,30.4,500,600
6633,2019-04-07 03:00:00,33.6380736666058,500,600
6634,2019-04-07 04:00:00,35.2,500,600
6635,2019-04-07 05:00:00,36.8347661863083,500,600
6636,2019-04-07 06:00:00,33.6,500,600
6637,2019-04-07 07:00:00,33.6,500,600
6638,2019-04-07 08:00:00,33.6,500,600
6639,2019-04-07 09:00:00,32.0,500,600
6640,2019-04-07 10:00:00,32.0399750312013,500,600
6641,2019-04-07 11:00:00,30.4,500,600
6642,2019-04-07 12:00:00,28.8,500,600
6643,2019-04-07 13:00:00,28.8,500,600
6644,2019-04-07 14:00:00,27.2,500,600
6645,2019-04-07 15:00:00,25.6,500,600
6646,2019-04-07 16:00:00,25.6,500,600
6647,2019-04-07 17:00:00,24.0,500,600
6648,2019-04-07 18:00:00,24.0532742053967,500,600
6649,2019-04-07 19:00:00,25.6,500,600
6650,2019-04-07 20:00:00,24.0532742053967,500,600
6651,2019-04-07 21:00:00,25.6,500,600
6652,2019-04-07 22:00:00,27.2,500,600
6653,2019-04-07 23:00:00,32.0,500,600
6654,2019-04-08 00:00:00,30.4420761447047,500,600
6655,2019-04-08 01:00:00,30.4,500,600
6656,2019-04-08 02:00:00,33.6,500,600
6657,2019-04-08 03:00:00,33.6,500,600
6658,2019-04-08 04:00:00,33.6,500,600
6659,2019-04-08 05:00:00,33.6,500,600
6660,2019-04-08 06:00:00,35.2,500,600
6661,2019-04-08 07:00:00,35.2363448728724,500,600
6662,2019-04-08 08:00:00,44.8285623235901,500,600
6663,2019-04-08 09:00:00,43.2296194755401,500,600
6664,2019-04-08 10:00:00,44.8285623235901,500,600
6665,2019-04-08 11:00:00,44.8285623235901,500,600
6666,2019-04-08 12:00:00,43.2296194755401,500,600
6667,2019-04-08 13:00:00,43.2296194755401,500,600
6668,2019-04-08 14:00:00,43.2296194755401,500,600
6669,2019-04-08 15:00:00,41.6307578600246,500,600
6670,2019-04-08 16:00:00,41.6307578600246,500,600
6671,2019-04-08 17:00:00,41.6,500,600
6672,2019-04-08 18:00:00,30.4,500,600
6673,2019-04-08 19:00:00,27.2,500,600
6674,2019-04-08 20:00:00,28.8,500,600
6675,2019-04-08 21:00:00,32.0399750312013,500,600
6676,2019-04-08 22:00:00,35.2,500,600
6677,2019-04-08 23:00:00,35.2,500,600
6678,2019-04-09 00:00:00,40.0,500,600
6679,2019-04-09 01:00:00,40.0319872102298,500,600
6680,2019-04-09 02:00:00,41.6,500,600
6681,2019-04-09 03:00:00,41.6,500,600
6682,2019-04-09 04:00:00,43.2,500,600
6683,2019-04-09 05:00:00,41.6,500,600
6684,2019-04-09 06:00:00,41.6307578600246,500,600
6685,2019-04-09 07:00:00,40.0,500,600
6686,2019-04-09 08:00:00,46.4275780113501,500,600
6687,2019-04-09 09:00:00,49.6257997416666,500,600
6688,2019-04-09 10:00:00,48.0266592633716,500,600
6689,2019-04-09 11:00:00,48.0266592633716,500,600
6690,2019-04-09 12:00:00,49.6257997416666,500,600
6691,2019-04-09 13:00:00,48.0266592633716,500,600
6692,2019-04-09 14:00:00,44.8285623235901,500,600
6693,2019-04-09 15:00:00,43.2,500,600
6694,2019-04-09 16:00:00,40.0319872102298,500,600
6695,2019-04-09 17:00:00,22.4570701561891,500,600
6696,2019-04-09 18:00:00,16.0798009937934,500,600
6697,2019-04-09 19:00:00,14.4886162210199,500,600
6698,2019-04-09 20:00:00,11.2,500,600
6699,2019-04-09 21:00:00,14.4886162210199,500,600
6700,2019-04-09 22:00:00,17.6,500,600
6701,2019-04-09 23:00:00,17.6,500,600
6702,2019-04-10 00:00:00,20.8,500,600
6703,2019-04-10 01:00:00,20.8614476966485,500,600
6704,2019-04-10 02:00:00,19.2,500,600
6705,2019-04-10 03:00:00,19.2,500,600
6706,2019-04-10 04:00:00,19.2,500,600
6707,2019-04-10 05:00:00,19.2,500,600
6708,2019-04-10 06:00:00,19.2,500,600
6709,2019-04-10 07:00:00,17.6725776274996,500,600
6710,2019-04-10 08:00:00,28.8444102037119,500,600
6711,2019-04-10 09:00:00,28.8444102037119,500,600
6712,2019-04-10 10:00:00,27.2470181854822,500,600
6713,2019-04-10 11:00:00,33.6380736666058,500,600
6714,2019-04-10 12:00:00,33.6,500,600
6715,2019-04-10 13:00:00,35.2363448728724,500,600
6716,2019-04-10 14:00:00,32.0399750312013,500,600
6717,2019-04-10 15:00:00,30.4,500,600
6718,2019-04-10 16:00:00,30.4420761447047,500,600
6719,2019-04-10 17:00:00,28.8,500,600
6720,2019-04-10 18:00:00,20.8614476966485,500,600
6721,2019-04-10 19:00:00,16.0798009937934,500,600
6722,2019-04-10 20:00:00,17.6,500,600
6723,2019-04-10 21:00:00,19.2665513260677,500,600
6724,2019-04-10 22:00:00,20.8,500,600
6725,2019-04-10 23:00:00,20.8614476966485,500,600
6726,2019-04-11 00:00:00,22.4,500,600
6727,2019-04-11 01:00:00,20.8,500,600
6728,2019-04-11 02:00:00,20.8,500,600
6729,2019-04-11 03:00:00,19.2,500,600
6730,2019-04-11 04:00:00,20.8,500,600
6731,2019-04-11 05:00:00,22.4570701561891,500,600
6732,2019-04-11 06:00:00,20.8,500,600
6733,2019-04-11 07:00:00,20.8614476966485,500,600
6734,2019-04-11 08:00:00,28.8444102037119,500,600
6735,2019-04-11 09:00:00,28.9772324420397,500,600
6736,2019-04-11 10:00:00,30.5679570792685,500,600
6737,2019-04-11 11:00:00,32.1596019875868,500,600
6738,2019-04-11 12:00:00,30.4420761447047,500,600
6739,2019-04-11 13:00:00,32.1596019875868,500,600
6740,2019-04-11 14:00:00,30.4420761447047,500,600
6741,2019-04-11 15:00:00,27.3875884297979,500,600
6742,2019-04-11 16:00:00,28.8444102037119,500,600
6743,2019-04-11 17:00:00,25.6499512670102,500,600
6744,2019-04-11 18:00:00,17.6,500,600
6745,2019-04-11 19:00:00,16.0798009937934,500,600
6746,2019-04-11 20:00:00,16.0,500,600
6747,2019-04-11 21:00:00,19.2,500,600
6748,2019-04-11 22:00:00,30.4420761447047,500,600
6749,2019-04-11 23:00:00,40.0,500,600
6750,2019-04-12 00:00:00,41.6307578600246,500,600
6751,2019-04-12 01:00:00,43.2,500,600
6752,2019-04-12 02:00:00,40.0319872102298,500,600
6753,2019-04-12 03:00:00,40.0319872102298,500,600
6754,2019-04-12 04:00:00,40.0,500,600
6755,2019-04-12 05:00:00,40.0319872102298,500,600
6756,2019-04-12 06:00:00,38.4,500,600
6757,2019-04-12 07:00:00,38.4333188782858,500,600
6758,2019-04-12 08:00:00,46.4275780113501,500,600
6759,2019-04-12 09:00:00,52.8242368615014,500,600
6760,2019-04-12 10:00:00,51.2,500,600
6761,2019-04-12 11:00:00,51.2249938994628,500,600
6762,2019-04-12 12:00:00,49.6257997416666,500,600
6763,2019-04-12 13:00:00,46.4275780113501,500,600
6764,2019-04-12 14:00:00,48.0266592633716,500,600
6765,2019-04-12 15:00:00,46.4551396510655,500,600
6766,2019-04-12 16:00:00,46.4275780113501,500,600
6767,2019-04-12 17:00:00,46.4,500,600
6768,2019-04-12 18:00:00,33.6380736666058,500,600
6769,2019-04-12 19:00:00,30.4,500,600
6770,2019-04-12 20:00:00,32.0399750312013,500,600
6771,2019-04-12 21:00:00,32.0,500,600
6772,2019-04-12 22:00:00,35.2363448728724,500,600
6773,2019-04-12 23:00:00,38.4,500,600
6774,2019-04-13 00:00:00,38.4333188782858,500,600
6775,2019-04-13 01:00:00,38.4,500,600
6776,2019-04-13 02:00:00,36.8,500,600
6777,2019-04-13 03:00:00,36.8,500,600
6778,2019-04-13 04:00:00,38.4333188782858,500,600
6779,2019-04-13 05:00:00,38.4,500,600
6780,2019-04-13 06:00:00,40.0319872102298,500,600
6781,2019-04-13 07:00:00,36.8,500,600
6782,2019-04-13 08:00:00,36.8347661863083,500,600
6783,2019-04-13 09:00:00,36.8,500,600
6784,2019-04-13 10:00:00,44.8285623235901,500,600
6785,2019-04-13 11:00:00,44.8285623235901,500,600
6786,2019-04-13 12:00:00,46.4275780113501,500,600
6787,2019-04-13 13:00:00,46.4275780113501,500,600
6788,2019-04-13 14:00:00,43.2,500,600
6789,2019-04-13 15:00:00,40.0639488817565,500,600
6790,2019-04-13 16:00:00,32.0,500,600
6791,2019-04-13 17:00:00,32.0,500,600
6792,2019-04-13 18:00:00,30.4,500,600
6793,2019-04-13 19:00:00,30.4420761447047,500,600
6794,2019-04-13 20:00:00,27.2,500,600
6795,2019-04-13 21:00:00,32.0,500,600
6796,2019-04-13 22:00:00,36.8,500,600
6797,2019-04-13 23:00:00,38.4,500,600
6798,2019-04-14 00:00:00,41.6,500,600
6799,2019-04-14 01:00:00,41.6,500,600
6800,2019-04-14 02:00:00,38.4,500,600
6801,2019-04-14 03:00:00,41.6,500,600
6802,2019-04-14 04:00:00,40.0,500,600
6803,2019-04-14 05:00:00,40.0,500,600
6804,2019-04-14 06:00:00,40.0319872102298,500,600
6805,2019-04-14 07:00:00,38.4,500,600
6806,2019-04-14 08:00:00,38.4,500,600
6807,2019-04-14 09:00:00,38.4,500,600
6808,2019-04-14 10:00:00,36.8,500,600
6809,2019-04-14 11:00:00,38.4333188782858,500,600
6810,2019-04-14 12:00:00,43.2,500,600
6811,2019-04-14 13:00:00,40.0,500,600
6812,2019-04-14 14:00:00,43.2296194755401,500,600
6813,2019-04-14 15:00:00,38.4,500,600
6814,2019-04-14 16:00:00,35.2726522960778,500,600
6815,2019-04-14 17:00:00,32.0,500,600
6816,2019-04-14 18:00:00,30.4,500,600
6817,2019-04-14 19:00:00,28.8,500,600
6818,2019-04-14 20:00:00,30.4,500,600
6819,2019-04-14 21:00:00,30.4,500,600
6820,2019-04-14 22:00:00,36.8,500,600
6821,2019-04-14 23:00:00,35.2,500,600
6822,2019-04-15 00:00:00,43.2,500,600
6823,2019-04-15 01:00:00,40.0319872102298,500,600
6824,2019-04-15 02:00:00,44.8,500,600
6825,2019-04-15 03:00:00,43.2296194755401,500,600
6826,2019-04-15 04:00:00,40.0,500,600
6827,2019-04-15 05:00:00,40.0,500,600
6828,2019-04-15 06:00:00,40.0,500,600
6829,2019-04-15 07:00:00,40.0,500,600
6830,2019-04-15 08:00:00,46.4275780113501,500,600
6831,2019-04-15 09:00:00,44.8285623235901,500,600
6832,2019-04-15 10:00:00,46.4,500,600
6833,2019-04-15 11:00:00,44.8285623235901,500,600
6834,2019-04-15 12:00:00,48.0533037365799,500,600
6835,2019-04-15 13:00:00,44.8285623235901,500,600
6836,2019-04-15 14:00:00,41.6307578600246,500,600
6837,2019-04-15 15:00:00,41.6307578600246,500,600
6838,2019-04-15 16:00:00,40.0319872102298,500,600
6839,2019-04-15 17:00:00,38.4333188782858,500,600
6840,2019-04-15 18:00:00,28.8,500,600
6841,2019-04-15 19:00:00,30.4,500,600
6842,2019-04-15 20:00:00,27.2,500,600
6843,2019-04-15 21:00:00,28.8444102037119,500,600
6844,2019-04-15 22:00:00,35.2,500,600
6845,2019-04-15 23:00:00,32.0,500,600
6846,2019-04-16 00:00:00,38.4,500,600
6847,2019-04-16 01:00:00,38.4,500,600
6848,2019-04-16 02:00:00,38.4333188782858,500,600
6849,2019-04-16 03:00:00,41.6,500,600
6850,2019-04-16 04:00:00,41.6,500,600
6851,2019-04-16 05:00:00,38.4,500,600
6852,2019-04-16 06:00:00,38.4,500,600
6853,2019-04-16 07:00:00,38.4333188782858,500,600
6854,2019-04-16 08:00:00,48.0266592633716,500,600
6855,2019-04-16 09:00:00,44.8285623235901,500,600
6856,2019-04-16 10:00:00,48.0266592633716,500,600
6857,2019-04-16 11:00:00,46.4275780113501,500,600
6858,2019-04-16 12:00:00,48.0266592633716,500,600
6859,2019-04-16 13:00:00,44.8285623235901,500,600
6860,2019-04-16 14:00:00,44.8285623235901,500,600
6861,2019-04-16 15:00:00,44.8285623235901,500,600
6862,2019-04-16 16:00:00,44.8285623235901,500,600
6863,2019-04-16 17:00:00,40.0319872102298,500,600
6864,2019-04-16 18:00:00,32.0399750312013,500,600
6865,2019-04-16 19:00:00,30.4,500,600
6866,2019-04-16 20:00:00,30.4,500,600
6867,2019-04-16 21:00:00,32.0,500,600
6868,2019-04-16 22:00:00,33.6380736666058,500,600
6869,2019-04-16 23:00:00,38.4,500,600
6870,2019-04-17 00:00:00,33.6380736666058,500,600
6871,2019-04-17 01:00:00,35.2,500,600
6872,2019-04-17 02:00:00,35.2,500,600
6873,2019-04-17 03:00:00,36.8,500,600
6874,2019-04-17 04:00:00,36.8347661863083,500,600
6875,2019-04-17 05:00:00,36.8,500,600
6876,2019-04-17 06:00:00,36.8,500,600
6877,2019-04-17 07:00:00,40.0,500,600
6878,2019-04-17 08:00:00,48.0266592633716,500,600
6879,2019-04-17 09:00:00,44.8285623235901,500,600
6880,2019-04-17 10:00:00,46.4551396510655,500,600
6881,2019-04-17 11:00:00,43.2296194755401,500,600
6882,2019-04-17 12:00:00,41.6307578600246,500,600
6883,2019-04-17 13:00:00,43.2,500,600
6884,2019-04-17 14:00:00,41.6307578600246,500,600
6885,2019-04-17 15:00:00,40.0639488817565,500,600
6886,2019-04-17 16:00:00,38.4333188782858,500,600
6887,2019-04-17 17:00:00,35.2363448728724,500,600
6888,2019-04-17 18:00:00,24.0,500,600
6889,2019-04-17 19:00:00,24.0,500,600
6890,2019-04-17 20:00:00,24.0532742053967,500,600
6891,2019-04-17 21:00:00,25.6,500,600
6892,2019-04-17 22:00:00,28.8,500,600
6893,2019-04-17 23:00:00,33.6,500,600
6894,2019-04-18 00:00:00,35.2,500,600
6895,2019-04-18 01:00:00,33.6,500,600
6896,2019-04-18 02:00:00,38.4333188782858,500,600
6897,2019-04-18 03:00:00,36.8,500,600
6898,2019-04-18 04:00:00,40.0,500,600
6899,2019-04-18 05:00:00,40.0319872102298,500,600
6900,2019-04-18 06:00:00,40.0,500,600
6901,2019-04-18 07:00:00,38.4,500,600
6902,2019-04-18 08:00:00,36.8,500,600
6903,2019-04-18 09:00:00,35.2,500,600
6904,2019-04-18 10:00:00,33.6,500,600
6905,2019-04-18 11:00:00,32.0399750312013,500,600
6906,2019-04-18 12:00:00,30.4,500,600
6907,2019-04-18 13:00:00,27.2,500,600
6908,2019-04-18 14:00:00,27.2,500,600
6909,2019-04-18 15:00:00,25.6499512670102,500,600
6910,2019-04-18 16:00:00,24.0,500,600
6911,2019-04-18 17:00:00,24.0,500,600
6912,2019-04-18 18:00:00,20.8,500,600
6913,2019-04-18 19:00:00,22.4,500,600
6914,2019-04-18 20:00:00,20.8614476966485,500,600
6915,2019-04-18 21:00:00,20.8,500,600
6916,2019-04-18 22:00:00,27.2,500,600
6917,2019-04-18 23:00:00,28.8,500,600
6918,2019-04-19 00:00:00,30.4,500,600
6919,2019-04-19 01:00:00,32.0,500,600
6920,2019-04-19 02:00:00,36.8,500,600
6921,2019-04-19 03:00:00,35.2,500,600
6922,2019-04-19 04:00:00,35.2,500,600
6923,2019-04-19 05:00:00,36.8,500,600
6924,2019-04-19 06:00:00,36.8,500,600
6925,2019-04-19 07:00:00,35.2363448728724,500,600
6926,2019-04-19 08:00:00,36.8347661863083,500,600
6927,2019-04-19 09:00:00,35.2,500,600
6928,2019-04-19 10:00:00,30.4420761447047,500,600
6929,2019-04-19 11:00:00,30.4,500,600
6930,2019-04-19 12:00:00,27.2,500,600
6931,2019-04-19 13:00:00,27.2,500,600
6932,2019-04-19 14:00:00,25.6,500,600
6933,2019-04-19 15:00:00,25.6,500,600
6934,2019-04-19 16:00:00,20.8614476966485,500,600
6935,2019-04-19 17:00:00,22.4,500,600
6936,2019-04-19 18:00:00,19.2,500,600
6937,2019-04-19 19:00:00,20.8,500,600
6938,2019-04-19 20:00:00,19.2,500,600
6939,2019-04-19 21:00:00,20.8,500,600
6940,2019-04-19 22:00:00,24.0532742053967,500,600
6941,2019-04-19 23:00:00,27.2,500,600
6942,2019-04-20 00:00:00,30.4,500,600
6943,2019-04-20 01:00:00,30.4,500,600
6944,2019-04-20 02:00:00,33.6,500,600
6945,2019-04-20 03:00:00,35.2,500,600
6946,2019-04-20 04:00:00,35.2,500,600
6947,2019-04-20 05:00:00,35.2,500,600
6948,2019-04-20 06:00:00,36.8347661863083,500,600
6949,2019-04-20 07:00:00,33.6,500,600
6950,2019-04-20 08:00:00,33.6,500,600
6951,2019-04-20 09:00:00,35.2,500,600
6952,2019-04-20 10:00:00,30.4,500,600
6953,2019-04-20 11:00:00,28.8,500,600
6954,2019-04-20 12:00:00,27.2470181854822,500,600
6955,2019-04-20 13:00:00,27.2,500,600
6956,2019-04-20 14:00:00,27.2,500,600
6957,2019-04-20 15:00:00,22.4,500,600
6958,2019-04-20 16:00:00,20.8614476966485,500,600
6959,2019-04-20 17:00:00,20.8,500,600
6960,2019-04-20 18:00:00,19.2,500,600
6961,2019-04-20 19:00:00,19.2,500,600
6962,2019-04-20 20:00:00,19.2,500,600
6963,2019-04-20 21:00:00,20.8,500,600
6964,2019-04-20 22:00:00,25.6499512670102,500,600
6965,2019-04-20 23:00:00,32.0399750312013,500,600
6966,2019-04-21 00:00:00,28.8,500,600
6967,2019-04-21 01:00:00,27.2,500,600
6968,2019-04-21 02:00:00,33.6,500,600
6969,2019-04-21 03:00:00,33.6,500,600
6970,2019-04-21 04:00:00,33.6,500,600
6971,2019-04-21 05:00:00,35.2,500,600
6972,2019-04-21 06:00:00,36.8,500,600
6973,2019-04-21 07:00:00,32.0,500,600
6974,2019-04-21 08:00:00,33.6380736666058,500,600
6975,2019-04-21 09:00:00,30.4,500,600
6976,2019-04-21 10:00:00,28.8,500,600
6977,2019-04-21 11:00:00,28.8,500,600
6978,2019-04-21 12:00:00,25.6,500,600
6979,2019-04-21 13:00:00,22.4,500,600
6980,2019-04-21 14:00:00,25.6499512670102,500,600
6981,2019-04-21 15:00:00,20.8,500,600
6982,2019-04-21 16:00:00,19.2,500,600
6983,2019-04-21 17:00:00,19.2,500,600
6984,2019-04-21 18:00:00,19.2,500,600
6985,2019-04-21 19:00:00,19.2665513260677,500,600
6986,2019-04-21 20:00:00,17.6,500,600
6987,2019-04-21 21:00:00,20.8,500,600
6988,2019-04-21 22:00:00,22.4570701561891,500,600
6989,2019-04-21 23:00:00,25.6,500,600
6990,2019-04-22 00:00:00,27.2470181854822,500,600
6991,2019-04-22 01:00:00,28.8,500,600
6992,2019-04-22 02:00:00,32.0,500,600
6993,2019-04-22 03:00:00,33.6,500,600
6994,2019-04-22 04:00:00,32.0,500,600
6995,2019-04-22 05:00:00,35.2,500,600
6996,2019-04-22 06:00:00,33.6,500,600
6997,2019-04-22 07:00:00,32.0,500,600
6998,2019-04-22 08:00:00,33.6,500,600
6999,2019-04-22 09:00:00,33.6,500,600
7000,2019-04-22 10:00:00,28.8444102037119,500,600
7001,2019-04-22 11:00:00,28.8,500,600
7002,2019-04-22 12:00:00,24.0,500,600
7003,2019-04-22 13:00:00,25.6499512670102,500,600
7004,2019-04-22 14:00:00,24.0,500,600
7005,2019-04-22 15:00:00,20.8614476966485,500,600
7006,2019-04-22 16:00:00,22.4,500,600
7007,2019-04-22 17:00:00,20.8,500,600
7008,2019-04-22 18:00:00,22.4,500,600
7009,2019-04-22 19:00:00,20.8,500,600
7010,2019-04-22 20:00:00,22.4570701561891,500,600
7011,2019-04-22 21:00:00,24.0532742053967,500,600
7012,2019-04-22 22:00:00,24.0,500,600
7013,2019-04-22 23:00:00,27.2,500,600
7014,2019-04-23 00:00:00,30.4,500,600
7015,2019-04-23 01:00:00,28.8,500,600
7016,2019-04-23 02:00:00,33.6,500,600
7017,2019-04-23 03:00:00,33.6,500,600
7018,2019-04-23 04:00:00,33.6380736666058,500,600
7019,2019-04-23 05:00:00,35.2,500,600
7020,2019-04-23 06:00:00,35.2,500,600
7021,2019-04-23 07:00:00,33.6,500,600
7022,2019-04-23 08:00:00,40.0319872102298,500,600
7023,2019-04-23 09:00:00,41.6307578600246,500,600
7024,2019-04-23 10:00:00,43.3183563861788,500,600
7025,2019-04-23 11:00:00,41.6307578600246,500,600
7026,2019-04-23 12:00:00,43.3183563861788,500,600
7027,2019-04-23 13:00:00,38.4,500,600
7028,2019-04-23 14:00:00,40.0639488817565,500,600
7029,2019-04-23 15:00:00,35.2363448728724,500,600
7030,2019-04-23 16:00:00,35.2363448728724,500,600
7031,2019-04-23 17:00:00,32.0399750312013,500,600
7032,2019-04-23 18:00:00,24.0,500,600
7033,2019-04-23 19:00:00,22.4570701561891,500,600
7034,2019-04-23 20:00:00,20.8,500,600
7035,2019-04-23 21:00:00,24.0532742053967,500,600
7036,2019-04-23 22:00:00,25.6,500,600
7037,2019-04-23 23:00:00,27.2,500,600
7038,2019-04-24 00:00:00,27.2470181854822,500,600
7039,2019-04-24 01:00:00,30.4,500,600
7040,2019-04-24 02:00:00,28.8,500,600
7041,2019-04-24 03:00:00,32.0,500,600
7042,2019-04-24 04:00:00,30.4,500,600
7043,2019-04-24 05:00:00,32.0399750312013,500,600
7044,2019-04-24 06:00:00,32.0,500,600
7045,2019-04-24 07:00:00,33.6,500,600
7046,2019-04-24 08:00:00,40.0319872102298,500,600
7047,2019-04-24 09:00:00,40.0319872102298,500,600
7048,2019-04-24 10:00:00,41.6307578600246,500,600
7049,2019-04-24 11:00:00,41.6,500,600
7050,2019-04-24 12:00:00,38.4333188782858,500,600
7051,2019-04-24 13:00:00,38.4333188782858,500,600
7052,2019-04-24 14:00:00,41.6307578600246,500,600
7053,2019-04-24 15:00:00,38.4333188782858,500,600
7054,2019-04-24 16:00:00,40.0319872102298,500,600
7055,2019-04-24 17:00:00,36.8694995897693,500,600
7056,2019-04-24 18:00:00,30.4,500,600
7057,2019-04-24 19:00:00,27.2,500,600
7058,2019-04-24 20:00:00,28.8,500,600
7059,2019-04-24 21:00:00,30.4,500,600
7060,2019-04-24 22:00:00,32.0399750312013,500,600
7061,2019-04-24 23:00:00,32.0,500,600
7062,2019-04-25 00:00:00,35.2,500,600
7063,2019-04-25 01:00:00,32.0399750312013,500,600
7064,2019-04-25 02:00:00,33.6,500,600
7065,2019-04-25 03:00:00,33.6380736666058,500,600
7066,2019-04-25 04:00:00,33.6,500,600
7067,2019-04-25 05:00:00,32.0399750312013,500,600
7068,2019-04-25 06:00:00,33.6,500,600
7069,2019-04-25 07:00:00,33.6,500,600
7070,2019-04-25 08:00:00,41.6307578600246,500,600
7071,2019-04-25 09:00:00,41.6307578600246,500,600
7072,2019-04-25 10:00:00,40.0319872102298,500,600
7073,2019-04-25 11:00:00,38.4333188782858,500,600
7074,2019-04-25 12:00:00,38.4333188782858,500,600
7075,2019-04-25 13:00:00,36.8347661863083,500,600
7076,2019-04-25 14:00:00,35.2363448728724,500,600
7077,2019-04-25 15:00:00,36.8347661863083,500,600
7078,2019-04-25 16:00:00,35.2363448728724,500,600
7079,2019-04-25 17:00:00,36.8347661863083,500,600
7080,2019-04-25 18:00:00,30.4420761447047,500,600
7081,2019-04-25 19:00:00,27.2470181854822,500,600
7082,2019-04-25 20:00:00,24.0,500,600
7083,2019-04-25 21:00:00,28.8444102037119,500,600
7084,2019-04-25 22:00:00,28.8,500,600
7085,2019-04-25 23:00:00,28.8,500,600
7086,2019-04-26 00:00:00,30.4,500,600
7087,2019-04-26 01:00:00,32.0399750312013,500,600
7088,2019-04-26 02:00:00,32.0,500,600
7089,2019-04-26 03:00:00,33.6,500,600
7090,2019-04-26 04:00:00,33.6,500,600
7091,2019-04-26 05:00:00,35.2,500,600
7092,2019-04-26 06:00:00,32.0,500,600
7093,2019-04-26 07:00:00,32.0,500,600
7094,2019-04-26 08:00:00,38.5331026521353,500,600
7095,2019-04-26 09:00:00,41.6307578600246,500,600
7096,2019-04-26 10:00:00,44.8,500,600
7097,2019-04-26 11:00:00,44.8285623235901,500,600
7098,2019-04-26 12:00:00,43.2296194755401,500,600
7099,2019-04-26 13:00:00,40.0319872102298,500,600
7100,2019-04-26 14:00:00,41.6614930121329,500,600
7101,2019-04-26 15:00:00,35.2363448728724,500,600
7102,2019-04-26 16:00:00,35.2363448728724,500,600
7103,2019-04-26 17:00:00,33.6380736666058,500,600
7104,2019-04-26 18:00:00,20.8614476966485,500,600
7105,2019-04-26 19:00:00,24.0,500,600
7106,2019-04-26 20:00:00,22.4,500,600
7107,2019-04-26 21:00:00,22.4,500,600
7108,2019-04-26 22:00:00,27.2470181854822,500,600
7109,2019-04-26 23:00:00,25.6,500,600
7110,2019-04-27 00:00:00,28.8,500,600
7111,2019-04-27 01:00:00,27.2470181854822,500,600
7112,2019-04-27 02:00:00,27.2,500,600
7113,2019-04-27 03:00:00,27.2,500,600
7114,2019-04-27 04:00:00,28.8,500,600
7115,2019-04-27 05:00:00,27.2,500,600
7116,2019-04-27 06:00:00,27.2,500,600
7117,2019-04-27 07:00:00,28.8444102037119,500,600
7118,2019-04-27 08:00:00,25.6,500,600
7119,2019-04-27 09:00:00,27.2,500,600
7120,2019-04-27 10:00:00,35.3451552549992,500,600
7121,2019-04-27 11:00:00,35.2363448728724,500,600
7122,2019-04-27 12:00:00,40.0319872102298,500,600
7123,2019-04-27 13:00:00,36.8347661863083,500,600
7124,2019-04-27 14:00:00,33.6,500,600
7125,2019-04-27 15:00:00,30.4420761447047,500,600
7126,2019-04-27 16:00:00,25.6499512670102,500,600
7127,2019-04-27 17:00:00,25.6,500,600
7128,2019-04-27 18:00:00,25.6,500,600
7129,2019-04-27 19:00:00,25.6,500,600
7130,2019-04-27 20:00:00,25.6499512670102,500,600
7131,2019-04-27 21:00:00,25.6,500,600
7132,2019-04-27 22:00:00,28.8,500,600
7133,2019-04-27 23:00:00,30.4420761447047,500,600
7134,2019-04-28 00:00:00,28.8,500,600
7135,2019-04-28 01:00:00,28.8,500,600
7136,2019-04-28 02:00:00,28.8,500,600
7137,2019-04-28 03:00:00,30.4,500,600
7138,2019-04-28 04:00:00,28.8444102037119,500,600
7139,2019-04-28 05:00:00,28.8,500,600
7140,2019-04-28 06:00:00,30.4,500,600
7141,2019-04-28 07:00:00,28.8,500,600
7142,2019-04-28 08:00:00,30.4420761447047,500,600
7143,2019-04-28 09:00:00,27.2,500,600
7144,2019-04-28 10:00:00,30.4,500,600
7145,2019-04-28 11:00:00,27.2470181854822,500,600
7146,2019-04-28 12:00:00,27.2,500,600
7147,2019-04-28 13:00:00,28.8,500,600
7148,2019-04-28 14:00:00,25.6,500,600
7149,2019-04-28 15:00:00,28.8444102037119,500,600
7150,2019-04-28 16:00:00,25.6,500,600
7151,2019-04-28 17:00:00,27.2,500,600
7152,2019-04-28 18:00:00,25.6499512670102,500,600
7153,2019-04-28 19:00:00,25.6,500,600
7154,2019-04-28 20:00:00,24.0,500,600
7155,2019-04-28 21:00:00,27.2,500,600
7156,2019-04-28 22:00:00,30.4,500,600
7157,2019-04-28 23:00:00,28.8444102037119,500,600
7158,2019-04-29 00:00:00,30.4,500,600
7159,2019-04-29 01:00:00,28.8,500,600
7160,2019-04-29 02:00:00,30.4,500,600
