,Tid (Cet),Tilsynelatende energi (kVAh),Merkeytelse (kVA),Merkeytelse + 20% (kVA)
12026,2019-05-18 05:00:00,37.1117232151782,315,378
12027,2019-05-18 06:00:00,32.1596019875868,315,378
12028,2019-05-18 07:00:00,37.1117232151782,315,378
12029,2019-05-18 08:00:00,33.6380736666058,315,378
12030,2019-05-18 09:00:00,38.5331026521353,315,378
12031,2019-05-18 10:00:00,36.9388684179686,315,378
12032,2019-05-18 11:00:00,41.8760074505677,315,378
12033,2019-05-18 12:00:00,46.6476151587624,315,378
12034,2019-05-18 13:00:00,46.5102139319956,315,378
12035,2019-05-18 14:00:00,43.4658486630596,315,378
12036,2019-05-18 15:00:00,40.2869705984454,315,378
12037,2019-05-18 16:00:00,40.2869705984454,315,378
12038,2019-05-18 17:00:00,40.2869705984454,315,378
12039,2019-05-18 18:00:00,42.0894286014909,315,378
12040,2019-05-18 19:00:00,45.254833995939,315,378
12041,2019-05-18 20:00:00,46.8392997385742,315,378
12042,2019-05-18 21:00:00,46.8392997385742,315,378
12043,2019-05-18 22:00:00,45.254833995939,315,378
12044,2019-05-18 23:00:00,50.5204908923102,315,378
12045,2019-05-19 00:00:00,45.254833995939,315,378
12046,2019-05-19 01:00:00,43.9344966967871,315,378
12047,2019-05-19 02:00:00,45.0564090890519,315,378
12048,2019-05-19 03:00:00,37.352376095772,315,378
12049,2019-05-19 04:00:00,37.1117232151782,315,378
12050,2019-05-19 05:00:00,35.7770876399966,315,378
12051,2019-05-19 06:00:00,35.3451552549992,315,378
12052,2019-05-19 07:00:00,32.1596019875868,315,378
12053,2019-05-19 08:00:00,35.5257652978792,315,378
12054,2019-05-19 09:00:00,36.9388684179686,315,378
12055,2019-05-19 10:00:00,40.5087644837509,315,378
12056,2019-05-19 11:00:00,40.1277958527502,315,378
12057,2019-05-19 12:00:00,40.5087644837509,315,378
12058,2019-05-19 13:00:00,35.5257652978792,315,378
12059,2019-05-19 14:00:00,29.1972601454315,315,378
12060,2019-05-19 15:00:00,35.3451552549992,315,378
12061,2019-05-19 16:00:00,37.352376095772,315,378
12062,2019-05-19 17:00:00,33.7520369755664,315,378
12063,2019-05-19 18:00:00,37.1117232151782,315,378
12064,2019-05-19 19:00:00,32.6337248869938,315,378
12065,2019-05-19 20:00:00,36.9388684179686,315,378
12066,2019-05-19 21:00:00,32.3579974658507,315,378
12067,2019-05-19 22:00:00,33.7520369755664,315,378
12068,2019-05-19 23:00:00,37.352376095772,315,378
12069,2019-05-20 00:00:00,34.2040933222911,315,378
12070,2019-05-20 01:00:00,33.9411254969543,315,378
12071,2019-05-20 02:00:00,28.9772324420397,315,378
12072,2019-05-20 03:00:00,26.0461129537595,315,378
12073,2019-05-20 04:00:00,27.3875884297979,315,378
12074,2019-05-20 05:00:00,29.1972601454315,315,378
12075,2019-05-20 06:00:00,27.2470181854822,315,378
12076,2019-05-20 07:00:00,27.3875884297979,315,378
12077,2019-05-20 08:00:00,33.7520369755664,315,378
12078,2019-05-20 09:00:00,32.3579974658507,315,378
12079,2019-05-20 10:00:00,35.5257652978792,315,378
12080,2019-05-20 11:00:00,35.5257652978792,315,378
12081,2019-05-20 12:00:00,32.1596019875868,315,378
12082,2019-05-20 13:00:00,32.3579974658507,315,378
12083,2019-05-20 14:00:00,33.7520369755664,315,378
12084,2019-05-20 15:00:00,33.9411254969543,315,378
12085,2019-05-20 16:00:00,40.2869705984454,315,378
12086,2019-05-20 17:00:00,43.9344966967871,315,378
12087,2019-05-20 18:00:00,37.1117232151782,315,378
12088,2019-05-20 19:00:00,37.1117232151782,315,378
12089,2019-05-20 20:00:00,35.5257652978792,315,378
12090,2019-05-20 21:00:00,30.5679570792685,315,378
12091,2019-05-20 22:00:00,34.2040933222911,315,378
12092,2019-05-20 23:00:00,40.2869705984454,315,378
12093,2019-05-21 00:00:00,33.9411254969543,315,378
12094,2019-05-21 01:00:00,32.1596019875868,315,378
12095,2019-05-21 02:00:00,27.3875884297979,315,378
12096,2019-05-21 03:00:00,22.6274169979695,315,378
12097,2019-05-21 04:00:00,25.7992247945554,315,378
12098,2019-05-21 05:00:00,24.2123935206745,315,378
12099,2019-05-21 06:00:00,25.6499512670102,315,378
12100,2019-05-21 07:00:00,25.7992247945554,315,378
12101,2019-05-21 08:00:00,28.9772324420397,315,378
12102,2019-05-21 09:00:00,27.3875884297979,315,378
12103,2019-05-21 10:00:00,32.3579974658507,315,378
12104,2019-05-21 11:00:00,32.3579974658507,315,378
12105,2019-05-21 12:00:00,28.9772324420397,315,378
12106,2019-05-21 13:00:00,25.7992247945554,315,378
12107,2019-05-21 14:00:00,29.1972601454315,315,378
12108,2019-05-21 15:00:00,27.6202824026113,315,378
12109,2019-05-21 16:00:00,33.7520369755664,315,378
12110,2019-05-21 17:00:00,30.5679570792685,315,378
12111,2019-05-21 18:00:00,40.2869705984454,315,378
12112,2019-05-21 19:00:00,38.698837191833,315,378
12113,2019-05-21 20:00:00,35.5257652978792,315,378
12114,2019-05-21 21:00:00,37.352376095772,315,378
12115,2019-05-21 22:00:00,37.1117232151782,315,378
12116,2019-05-21 23:00:00,32.3579974658507,315,378
12117,2019-05-22 00:00:00,32.3579974658507,315,378
12118,2019-05-22 01:00:00,26.0461129537595,315,378
12119,2019-05-22 02:00:00,25.7992247945554,315,378
12120,2019-05-22 03:00:00,25.7992247945554,315,378
12121,2019-05-22 04:00:00,27.3875884297979,315,378
12122,2019-05-22 05:00:00,27.2470181854822,315,378
12123,2019-05-22 06:00:00,24.2123935206745,315,378
12124,2019-05-22 07:00:00,24.0532742053967,315,378
12125,2019-05-22 08:00:00,27.3875884297979,315,378
12126,2019-05-22 09:00:00,32.1596019875868,315,378
12127,2019-05-22 10:00:00,36.9388684179686,315,378
12128,2019-05-22 11:00:00,35.3451552549992,315,378
12129,2019-05-22 12:00:00,35.5257652978792,315,378
12130,2019-05-22 13:00:00,27.3875884297979,315,378
12131,2019-05-22 14:00:00,30.5679570792685,315,378
12132,2019-05-22 15:00:00,32.1596019875868,315,378
12133,2019-05-22 16:00:00,34.5392530318766,315,378
12134,2019-05-22 17:00:00,42.0894286014909,315,378
12135,2019-05-22 18:00:00,43.9344966967871,315,378
12136,2019-05-22 19:00:00,41.722895393297,315,378
12137,2019-05-22 20:00:00,35.5257652978792,315,378
12138,2019-05-22 21:00:00,35.5257652978792,315,378
12139,2019-05-22 22:00:00,33.9411254969543,315,378
12140,2019-05-22 23:00:00,35.7770876399966,315,378
12141,2019-05-23 00:00:00,32.1596019875868,315,378
12142,2019-05-23 01:00:00,35.5257652978792,315,378
12143,2019-05-23 02:00:00,32.1596019875868,315,378
12144,2019-05-23 03:00:00,30.5679570792685,315,378
12145,2019-05-23 04:00:00,35.3451552549992,315,378
12146,2019-05-23 05:00:00,28.9772324420397,315,378
12147,2019-05-23 06:00:00,25.7992247945554,315,378
12148,2019-05-23 07:00:00,30.5679570792685,315,378
12149,2019-05-23 08:00:00,32.0399750312013,315,378
12150,2019-05-23 09:00:00,30.7766144986741,315,378
12151,2019-05-23 10:00:00,30.7766144986741,315,378
12152,2019-05-23 11:00:00,35.5257652978792,315,378
12153,2019-05-23 12:00:00,32.1596019875868,315,378
12154,2019-05-23 13:00:00,34.2040933222911,315,378
12155,2019-05-23 14:00:00,40.5087644837509,315,378
12156,2019-05-23 15:00:00,38.0315658368151,315,378
12157,2019-05-23 16:00:00,30.7766144986741,315,378
12158,2019-05-23 17:00:00,43.9344966967871,315,378
12159,2019-05-23 18:00:00,45.254833995939,315,378
12160,2019-05-23 19:00:00,43.6715010046598,315,378
12161,2019-05-23 20:00:00,48.2394029813803,315,378
12162,2019-05-23 21:00:00,45.0564090890519,315,378
12163,2019-05-23 22:00:00,46.8392997385742,315,378
12164,2019-05-23 23:00:00,49.8317168076718,315,378
12165,2019-05-24 00:00:00,40.2869705984454,315,378
12166,2019-05-24 01:00:00,38.698837191833,315,378
12167,2019-05-24 02:00:00,36.9388684179686,315,378
12168,2019-05-24 03:00:00,37.1117232151782,315,378
12169,2019-05-24 04:00:00,33.9411254969543,315,378
12170,2019-05-24 05:00:00,35.3451552549992,315,378
12171,2019-05-24 06:00:00,32.1596019875868,315,378
12172,2019-05-24 07:00:00,33.6380736666058,315,378
12173,2019-05-24 08:00:00,40.2869705984454,315,378
12174,2019-05-24 09:00:00,35.3451552549992,315,378
12175,2019-05-24 10:00:00,38.698837191833,315,378
12176,2019-05-24 11:00:00,33.9411254969543,315,378
12177,2019-05-24 12:00:00,32.3579974658507,315,378
12178,2019-05-24 13:00:00,33.7520369755664,315,378
12179,2019-05-24 14:00:00,35.5257652978792,315,378
12180,2019-05-24 15:00:00,33.9411254969543,315,378
12181,2019-05-24 16:00:00,35.5257652978792,315,378
12182,2019-05-24 17:00:00,30.5679570792685,315,378
12183,2019-05-24 18:00:00,28.9772324420397,315,378
12184,2019-05-24 19:00:00,27.6202824026113,315,378
12185,2019-05-24 20:00:00,30.5679570792685,315,378
12186,2019-05-24 21:00:00,30.5679570792685,315,378
12187,2019-05-24 22:00:00,37.1117232151782,315,378
12188,2019-05-24 23:00:00,32.3579974658507,315,378
12189,2019-05-25 00:00:00,33.9411254969543,315,378
12190,2019-05-25 01:00:00,35.3451552549992,315,378
12191,2019-05-25 02:00:00,29.1972601454315,315,378
12192,2019-05-25 03:00:00,30.4420761447047,315,378
12193,2019-05-25 04:00:00,30.5679570792685,315,378
12194,2019-05-25 05:00:00,27.3875884297979,315,378
12195,2019-05-25 06:00:00,28.8,315,378
12196,2019-05-25 07:00:00,25.7992247945554,315,378
12197,2019-05-25 08:00:00,27.2470181854822,315,378
12198,2019-05-25 09:00:00,30.4420761447047,315,378
12199,2019-05-25 10:00:00,35.3451552549992,315,378
12200,2019-05-25 11:00:00,36.9388684179686,315,378
12201,2019-05-25 12:00:00,36.9388684179686,315,378
12202,2019-05-25 13:00:00,30.5679570792685,315,378
12203,2019-05-25 14:00:00,28.9772324420397,315,378
12204,2019-05-25 15:00:00,27.3875884297979,315,378
12205,2019-05-25 16:00:00,28.9772324420397,315,378
12206,2019-05-25 17:00:00,30.7766144986741,315,378
12207,2019-05-25 18:00:00,40.1277958527502,315,378
12208,2019-05-25 19:00:00,35.3451552549992,315,378
12209,2019-05-25 20:00:00,36.9388684179686,315,378
12210,2019-05-25 21:00:00,36.9388684179686,315,378
12211,2019-05-25 22:00:00,40.1277958527502,315,378
12212,2019-05-25 23:00:00,41.8760074505677,315,378
12213,2019-05-26 00:00:00,45.0564090890519,315,378
12214,2019-05-26 01:00:00,40.1277958527502,315,378
12215,2019-05-26 02:00:00,35.5257652978792,315,378
12216,2019-05-26 03:00:00,30.5679570792685,315,378
12217,2019-05-26 04:00:00,30.7766144986741,315,378
12218,2019-05-26 05:00:00,30.4420761447047,315,378
12219,2019-05-26 06:00:00,28.9772324420397,315,378
12220,2019-05-26 07:00:00,25.6499512670102,315,378
12221,2019-05-26 08:00:00,27.2470181854822,315,378
12222,2019-05-26 09:00:00,28.9772324420397,315,378
12223,2019-05-26 10:00:00,33.7520369755664,315,378
12224,2019-05-26 11:00:00,41.722895393297,315,378
12225,2019-05-26 12:00:00,33.7520369755664,315,378
12226,2019-05-26 13:00:00,33.7520369755664,315,378
12227,2019-05-26 14:00:00,33.7520369755664,315,378
12228,2019-05-26 15:00:00,28.9772324420397,315,378
12229,2019-05-26 16:00:00,33.6380736666058,315,378
12230,2019-05-26 17:00:00,35.3451552549992,315,378
12231,2019-05-26 18:00:00,30.5679570792685,315,378
12232,2019-05-26 19:00:00,30.5679570792685,315,378
12233,2019-05-26 20:00:00,35.3451552549992,315,378
12234,2019-05-26 21:00:00,35.2363448728724,315,378
12235,2019-05-26 22:00:00,43.4658486630596,315,378
12236,2019-05-26 23:00:00,38.698837191833,315,378
12237,2019-05-27 00:00:00,43.4658486630596,315,378
12238,2019-05-27 01:00:00,38.5331026521353,315,378
12239,2019-05-27 02:00:00,33.9411254969543,315,378
12240,2019-05-27 03:00:00,33.7520369755664,315,378
12241,2019-05-27 04:00:00,33.7520369755664,315,378
12242,2019-05-27 05:00:00,32.1596019875868,315,378
12243,2019-05-27 06:00:00,28.8444102037119,315,378
12244,2019-05-27 07:00:00,33.7520369755664,315,378
12245,2019-05-27 08:00:00,40.1277958527502,315,378
12246,2019-05-27 09:00:00,35.3451552549992,315,378
12247,2019-05-27 10:00:00,36.9388684179686,315,378
12248,2019-05-27 11:00:00,35.3451552549992,315,378
12249,2019-05-27 12:00:00,33.7520369755664,315,378
12250,2019-05-27 13:00:00,33.7520369755664,315,378
12251,2019-05-27 14:00:00,32.0399750312013,315,378
12252,2019-05-27 15:00:00,30.5679570792685,315,378
12253,2019-05-27 16:00:00,32.1596019875868,315,378
12254,2019-05-27 17:00:00,40.1277958527502,315,378
12255,2019-05-27 18:00:00,37.352376095772,315,378
12256,2019-05-27 19:00:00,37.352376095772,315,378
12257,2019-05-27 20:00:00,45.0564090890519,315,378
12258,2019-05-27 21:00:00,43.6715010046598,315,378
12259,2019-05-27 22:00:00,34.2040933222911,315,378
12260,2019-05-27 23:00:00,40.7921561087423,315,378
12261,2019-05-28 00:00:00,40.2869705984454,315,378
12262,2019-05-28 01:00:00,38.5331026521353,315,378
12263,2019-05-28 02:00:00,35.3451552549992,315,378
12264,2019-05-28 03:00:00,35.3451552549992,315,378
12265,2019-05-28 04:00:00,33.7520369755664,315,378
12266,2019-05-28 05:00:00,32.0399750312013,315,378
12267,2019-05-28 06:00:00,32.0399750312013,315,378
12268,2019-05-28 07:00:00,32.1596019875868,315,378
12269,2019-05-28 08:00:00,38.5331026521353,315,378
12270,2019-05-28 09:00:00,37.1117232151782,315,378
12271,2019-05-28 10:00:00,36.9388684179686,315,378
12272,2019-05-28 11:00:00,28.9772324420397,315,378
12273,2019-05-28 12:00:00,28.8444102037119,315,378
12274,2019-05-28 13:00:00,32.1596019875868,315,378
12275,2019-05-28 14:00:00,33.7520369755664,315,378
12276,2019-05-28 15:00:00,37.1117232151782,315,378
12277,2019-05-28 16:00:00,35.5257652978792,315,378
12278,2019-05-28 17:00:00,35.3451552549992,315,378
12279,2019-05-28 18:00:00,37.1117232151782,315,378
12280,2019-05-28 19:00:00,38.5331026521353,315,378
12281,2019-05-28 20:00:00,38.698837191833,315,378
12282,2019-05-28 21:00:00,32.1596019875868,315,378
12283,2019-05-28 22:00:00,35.5257652978792,315,378
12284,2019-05-28 23:00:00,42.0894286014909,315,378
12285,2019-05-29 00:00:00,38.698837191833,315,378
12286,2019-05-29 01:00:00,38.698837191833,315,378
12287,2019-05-29 02:00:00,33.9411254969543,315,378
12288,2019-05-29 03:00:00,32.1596019875868,315,378
12289,2019-05-29 04:00:00,33.9411254969543,315,378
12290,2019-05-29 05:00:00,32.1596019875868,315,378
12291,2019-05-29 06:00:00,30.5679570792685,315,378
12292,2019-05-29 07:00:00,32.0399750312013,315,378
12293,2019-05-29 08:00:00,40.2869705984454,315,378
12294,2019-05-29 09:00:00,38.5331026521353,315,378
12295,2019-05-29 10:00:00,36.9388684179686,315,378
12296,2019-05-29 11:00:00,43.3183563861788,315,378
12297,2019-05-29 12:00:00,38.698837191833,315,378
12298,2019-05-29 13:00:00,35.5257652978792,315,378
12299,2019-05-29 14:00:00,37.352376095772,315,378
12300,2019-05-29 15:00:00,37.1117232151782,315,378
12301,2019-05-29 16:00:00,37.1117232151782,315,378
12302,2019-05-29 17:00:00,43.4658486630596,315,378
12303,2019-05-29 18:00:00,45.254833995939,315,378
12304,2019-05-29 19:00:00,46.8392997385742,315,378
12305,2019-05-29 20:00:00,41.8760074505677,315,378
12306,2019-05-29 21:00:00,38.5331026521353,315,378
12307,2019-05-29 22:00:00,37.1117232151782,315,378
12308,2019-05-29 23:00:00,40.2869705984454,315,378
12309,2019-05-30 00:00:00,40.2869705984454,315,378
12310,2019-05-30 01:00:00,33.9411254969543,315,378
12311,2019-05-30 02:00:00,32.1596019875868,315,378
12312,2019-05-30 03:00:00,32.1596019875868,315,378
12313,2019-05-30 04:00:00,32.1596019875868,315,378
12314,2019-05-30 05:00:00,32.1596019875868,315,378
12315,2019-05-30 06:00:00,27.3875884297979,315,378
12316,2019-05-30 07:00:00,32.0399750312013,315,378
12317,2019-05-30 08:00:00,32.0399750312013,315,378
12318,2019-05-30 09:00:00,38.5331026521353,315,378
12319,2019-05-30 10:00:00,46.6476151587624,315,378
12320,2019-05-30 11:00:00,43.3183563861788,315,378
12321,2019-05-30 12:00:00,48.2394029813803,315,378
12322,2019-05-30 13:00:00,43.6715010046598,315,378
12323,2019-05-30 14:00:00,44.9141403123782,315,378
12324,2019-05-30 15:00:00,40.2869705984454,315,378
12325,2019-05-30 16:00:00,34.2040933222911,315,378
12326,2019-05-30 17:00:00,40.5087644837509,315,378
12327,2019-05-30 18:00:00,33.9411254969543,315,378
12328,2019-05-30 19:00:00,37.352376095772,315,378
12329,2019-05-30 20:00:00,34.2040933222911,315,378
12330,2019-05-30 21:00:00,32.3579974658507,315,378
12331,2019-05-30 22:00:00,31.0663805423162,315,378
12332,2019-05-30 23:00:00,37.6595273470074,315,378
12333,2019-05-31 00:00:00,37.1117232151782,315,378
12334,2019-05-31 01:00:00,35.5257652978792,315,378
12335,2019-05-31 02:00:00,33.7520369755664,315,378
12336,2019-05-31 03:00:00,32.1596019875868,315,378
12337,2019-05-31 04:00:00,32.1596019875868,315,378
12338,2019-05-31 05:00:00,33.7520369755664,315,378
12339,2019-05-31 06:00:00,32.1596019875868,315,378
12340,2019-05-31 07:00:00,33.7520369755664,315,378
12341,2019-05-31 08:00:00,33.6380736666058,315,378
12342,2019-05-31 09:00:00,33.7520369755664,315,378
12343,2019-05-31 10:00:00,35.5257652978792,315,378
12344,2019-05-31 11:00:00,37.1117232151782,315,378
12345,2019-05-31 12:00:00,36.9388684179686,315,378
12346,2019-05-31 13:00:00,33.9411254969543,315,378
12347,2019-05-31 14:00:00,32.1596019875868,315,378
12348,2019-05-31 15:00:00,32.1596019875868,315,378
12349,2019-05-31 16:00:00,30.4420761447047,315,378
12350,2019-05-31 17:00:00,33.7520369755664,315,378
12351,2019-05-31 18:00:00,37.1117232151782,315,378
12352,2019-05-31 19:00:00,35.3451552549992,315,378
12353,2019-05-31 20:00:00,32.1596019875868,315,378
12354,2019-05-31 21:00:00,33.7520369755664,315,378
12355,2019-05-31 22:00:00,32.1596019875868,315,378
12356,2019-05-31 23:00:00,37.1117232151782,315,378
12357,2019-06-01 00:00:00,43.4658486630596,315,378
12358,2019-06-01 01:00:00,35.5257652978792,315,378
12359,2019-06-01 02:00:00,32.1596019875868,315,378
12360,2019-06-01 03:00:00,32.1596019875868,315,378
12361,2019-06-01 04:00:00,32.1596019875868,315,378
12362,2019-06-01 05:00:00,30.5679570792685,315,378
12363,2019-06-01 06:00:00,32.0399750312013,315,378
12364,2019-06-01 07:00:00,30.5679570792685,315,378
12365,2019-06-01 08:00:00,30.4420761447047,315,378
12366,2019-06-01 09:00:00,33.7520369755664,315,378
12367,2019-06-01 10:00:00,40.1277958527502,315,378
12368,2019-06-01 11:00:00,36.9388684179686,315,378
12369,2019-06-01 12:00:00,35.3451552549992,315,378
12370,2019-06-01 13:00:00,38.698837191833,315,378
12371,2019-06-01 14:00:00,38.5331026521353,315,378
12372,2019-06-01 15:00:00,40.1277958527502,315,378
12373,2019-06-01 16:00:00,30.5679570792685,315,378
12374,2019-06-01 17:00:00,43.3183563861788,315,378
12375,2019-06-01 18:00:00,45.0564090890519,315,378
12376,2019-06-01 19:00:00,48.1065484107933,315,378
12377,2019-06-01 20:00:00,46.6476151587624,315,378
12378,2019-06-01 21:00:00,43.3183563861788,315,378
12379,2019-06-01 22:00:00,38.698837191833,315,378
12380,2019-06-01 23:00:00,38.698837191833,315,378
12381,2019-06-02 00:00:00,43.4658486630596,315,378
12382,2019-06-02 01:00:00,42.0894286014909,315,378
12383,2019-06-02 02:00:00,36.9388684179686,315,378
12384,2019-06-02 03:00:00,37.1117232151782,315,378
12385,2019-06-02 04:00:00,35.5257652978792,315,378
12386,2019-06-02 05:00:00,33.7520369755664,315,378
12387,2019-06-02 06:00:00,33.7520369755664,315,378
12388,2019-06-02 07:00:00,33.7520369755664,315,378
12389,2019-06-02 08:00:00,32.1596019875868,315,378
12390,2019-06-02 09:00:00,44.9141403123782,315,378
12391,2019-06-02 10:00:00,41.722895393297,315,378
12392,2019-06-02 11:00:00,41.722895393297,315,378
12393,2019-06-02 12:00:00,40.1277958527502,315,378
12394,2019-06-02 13:00:00,43.4658486630596,315,378
12395,2019-06-02 14:00:00,40.0319872102298,315,378
12396,2019-06-02 15:00:00,40.1277958527502,315,378
12397,2019-06-02 16:00:00,33.6380736666058,315,378
12398,2019-06-02 17:00:00,40.2869705984454,315,378
12399,2019-06-02 18:00:00,40.2869705984454,315,378
12400,2019-06-02 19:00:00,43.3183563861788,315,378
12401,2019-06-02 20:00:00,43.3183563861788,315,378
12402,2019-06-02 21:00:00,45.0564090890519,315,378
12403,2019-06-02 22:00:00,40.2869705984454,315,378
12404,2019-06-02 23:00:00,45.0564090890519,315,378
12405,2019-06-03 00:00:00,41.8760074505677,315,378
12406,2019-06-03 01:00:00,38.5331026521353,315,378
12407,2019-06-03 02:00:00,35.5257652978792,315,378
12408,2019-06-03 03:00:00,30.5679570792685,315,378
12409,2019-06-03 04:00:00,30.5679570792685,315,378
12410,2019-06-03 05:00:00,32.1596019875868,315,378
12411,2019-06-03 06:00:00,24.0532742053967,315,378
12412,2019-06-03 07:00:00,28.9772324420397,315,378
12413,2019-06-03 08:00:00,35.2363448728724,315,378
12414,2019-06-03 09:00:00,38.5331026521353,315,378
12415,2019-06-03 10:00:00,36.9388684179686,315,378
12416,2019-06-03 11:00:00,38.698837191833,315,378
12417,2019-06-03 12:00:00,35.3451552549992,315,378
12418,2019-06-03 13:00:00,35.5257652978792,315,378
12419,2019-06-03 14:00:00,33.7520369755664,315,378
12420,2019-06-03 15:00:00,35.3451552549992,315,378
12421,2019-06-03 16:00:00,33.9411254969543,315,378
12422,2019-06-03 17:00:00,35.3451552549992,315,378
12423,2019-06-03 18:00:00,33.9411254969543,315,378
12424,2019-06-03 19:00:00,36.9388684179686,315,378
12425,2019-06-03 20:00:00,38.698837191833,315,378
12426,2019-06-03 21:00:00,46.6476151587624,315,378
12427,2019-06-03 22:00:00,45.0564090890519,315,378
12428,2019-06-03 23:00:00,43.6715010046598,315,378
12429,2019-06-04 00:00:00,43.4658486630596,315,378
12430,2019-06-04 01:00:00,40.1277958527502,315,378
12431,2019-06-04 02:00:00,32.3579974658507,315,378
12432,2019-06-04 03:00:00,33.7520369755664,315,378
12433,2019-06-04 04:00:00,30.5679570792685,315,378
12434,2019-06-04 05:00:00,32.1596019875868,315,378
12435,2019-06-04 06:00:00,28.8444102037119,315,378
12436,2019-06-04 07:00:00,32.1596019875868,315,378
12437,2019-06-04 08:00:00,35.2363448728724,315,378
12438,2019-06-04 09:00:00,38.698837191833,315,378
12439,2019-06-04 10:00:00,41.8760074505677,315,378
12440,2019-06-04 11:00:00,40.5087644837509,315,378
12441,2019-06-04 12:00:00,42.0894286014909,315,378
12442,2019-06-04 13:00:00,31.0663805423162,315,378
12443,2019-06-04 14:00:00,35.7770876399966,315,378
12444,2019-06-04 15:00:00,38.9296801939086,315,378
12445,2019-06-04 16:00:00,40.7921561087423,315,378
12446,2019-06-04 17:00:00,40.2869705984454,315,378
12447,2019-06-04 18:00:00,38.9296801939086,315,378
12448,2019-06-04 19:00:00,30.7766144986741,315,378
12449,2019-06-04 20:00:00,33.9411254969543,315,378
12450,2019-06-04 21:00:00,32.6337248869938,315,378
12451,2019-06-04 22:00:00,35.3451552549992,315,378
12452,2019-06-04 23:00:00,38.9296801939086,315,378
12453,2019-06-05 00:00:00,37.352376095772,315,378
12454,2019-06-05 01:00:00,33.7520369755664,315,378
12455,2019-06-05 02:00:00,32.3579974658507,315,378
12456,2019-06-05 03:00:00,28.9772324420397,315,378
12457,2019-06-05 04:00:00,28.9772324420397,315,378
12458,2019-06-05 05:00:00,27.3875884297979,315,378
12459,2019-06-05 06:00:00,30.5679570792685,315,378
12460,2019-06-05 07:00:00,33.9411254969543,315,378
12461,2019-06-05 08:00:00,37.352376095772,315,378
12462,2019-06-05 09:00:00,41.8760074505677,315,378
12463,2019-06-05 10:00:00,41.722895393297,315,378
12464,2019-06-05 11:00:00,33.9411254969543,315,378
12465,2019-06-05 12:00:00,33.9411254969543,315,378
12466,2019-06-05 13:00:00,32.3579974658507,315,378
12467,2019-06-05 14:00:00,35.3451552549992,315,378
12468,2019-06-05 15:00:00,35.5257652978792,315,378
12469,2019-06-05 16:00:00,38.698837191833,315,378
12470,2019-06-05 17:00:00,38.698837191833,315,378
12471,2019-06-05 18:00:00,51.4245077759622,315,378
12472,2019-06-05 19:00:00,46.5102139319956,315,378
12473,2019-06-05 20:00:00,38.5331026521353,315,378
12474,2019-06-05 21:00:00,45.254833995939,315,378
12475,2019-06-05 22:00:00,43.6715010046598,315,378
12476,2019-06-05 23:00:00,40.2869705984454,315,378
12477,2019-06-06 00:00:00,38.698837191833,315,378
12478,2019-06-06 01:00:00,40.2869705984454,315,378
12479,2019-06-06 02:00:00,38.5331026521353,315,378
12480,2019-06-06 03:00:00,35.3451552549992,315,378
12481,2019-06-06 04:00:00,35.3451552549992,315,378
12482,2019-06-06 05:00:00,36.9388684179686,315,378
12483,2019-06-06 06:00:00,28.8444102037119,315,378
12484,2019-06-06 07:00:00,33.7520369755664,315,378
12485,2019-06-06 08:00:00,42.0894286014909,315,378
12486,2019-06-06 09:00:00,35.5257652978792,315,378
12487,2019-06-06 10:00:00,37.6595273470074,315,378
12488,2019-06-06 11:00:00,38.9296801939086,315,378
12489,2019-06-06 12:00:00,36.0976453525711,315,378
12490,2019-06-06 13:00:00,31.0663805423162,315,378
12491,2019-06-06 14:00:00,35.7770876399966,315,378
12492,2019-06-06 15:00:00,31.4350123270216,315,378
12493,2019-06-06 16:00:00,32.6337248869938,315,378
12494,2019-06-06 17:00:00,37.6595273470074,315,378
12495,2019-06-06 18:00:00,37.352376095772,315,378
12496,2019-06-06 19:00:00,38.9296801939086,315,378
12497,2019-06-06 20:00:00,35.7770876399966,315,378
12498,2019-06-06 21:00:00,36.0976453525711,315,378
12499,2019-06-06 22:00:00,28.9772324420397,315,378
12500,2019-06-06 23:00:00,35.7770876399966,315,378
12501,2019-06-07 00:00:00,37.1117232151782,315,378
12502,2019-06-07 01:00:00,30.7766144986741,315,378
12503,2019-06-07 02:00:00,32.1596019875868,315,378
12504,2019-06-07 03:00:00,29.1972601454315,315,378
12505,2019-06-07 04:00:00,30.5679570792685,315,378
12506,2019-06-07 05:00:00,30.4420761447047,315,378
12507,2019-06-07 06:00:00,27.3875884297979,315,378
12508,2019-06-07 07:00:00,28.9772324420397,315,378
12509,2019-06-07 08:00:00,36.9388684179686,315,378
12510,2019-06-07 09:00:00,30.7766144986741,315,378
12511,2019-06-07 10:00:00,27.6202824026113,315,378
12512,2019-06-07 11:00:00,34.2040933222911,315,378
12513,2019-06-07 12:00:00,33.9411254969543,315,378
12514,2019-06-07 13:00:00,30.7766144986741,315,378
12515,2019-06-07 14:00:00,32.6337248869938,315,378
12516,2019-06-07 15:00:00,32.6337248869938,315,378
12517,2019-06-07 16:00:00,32.6337248869938,315,378
12518,2019-06-07 17:00:00,39.22448215082,315,378
12519,2019-06-07 18:00:00,35.7770876399966,315,378
12520,2019-06-07 19:00:00,28.352072234671,315,378
12521,2019-06-07 20:00:00,32.3579974658507,315,378
12522,2019-06-07 21:00:00,25.7992247945554,315,378
12523,2019-06-07 22:00:00,30.7766144986741,315,378
12524,2019-06-07 23:00:00,34.2040933222911,315,378
