,Tid (Cet),Tilsynelatende energi (kVAh),Merkeytelse (kVA),Merkeytelse + 20% (kVA)
5703,2018-08-27 16:00:00,185.0,800,960
5704,2018-08-27 17:00:00,185.0,800,960
5705,2018-08-27 18:00:00,185.0,800,960
5706,2018-08-27 19:00:00,180.0,800,960
5707,2018-08-27 20:00:00,175.0,800,960
5708,2018-08-27 21:00:00,85.0,800,960
5709,2018-08-27 22:00:00,70.0,800,960
5710,2018-08-27 23:00:00,70.0,800,960
5711,2018-08-28 00:00:00,50.0,800,960
5712,2018-08-28 01:00:00,55.0,800,960
5713,2018-08-28 02:00:00,65.0,800,960
5714,2018-08-28 03:00:00,40.0,800,960
5715,2018-08-28 04:00:00,45.0,800,960
5716,2018-08-28 05:00:00,45.0,800,960
5717,2018-08-28 06:00:00,60.0,800,960
5718,2018-08-28 07:00:00,60.0,800,960
5719,2018-08-28 08:00:00,90.0,800,960
5720,2018-08-28 09:00:00,110.0,800,960
5721,2018-08-28 10:00:00,135.0,800,960
5722,2018-08-28 11:00:00,180.0,800,960
5723,2018-08-28 12:00:00,180.0,800,960
5724,2018-08-28 13:00:00,190.0,800,960
5725,2018-08-28 14:00:00,175.0,800,960
5726,2018-08-28 15:00:00,180.0,800,960
5727,2018-08-28 16:00:00,180.0,800,960
5728,2018-08-28 17:00:00,190.0,800,960
5729,2018-08-28 18:00:00,175.0,800,960
5730,2018-08-28 19:00:00,205.0,800,960
5731,2018-08-28 20:00:00,185.0,800,960
5732,2018-08-28 21:00:00,95.0,800,960
5733,2018-08-28 22:00:00,75.0,800,960
5734,2018-08-28 23:00:00,75.0,800,960
5735,2018-08-29 00:00:00,70.0,800,960
5736,2018-08-29 01:00:00,50.0,800,960
5737,2018-08-29 02:00:00,50.0,800,960
5738,2018-08-29 03:00:00,50.0,800,960
5739,2018-08-29 04:00:00,45.0,800,960
5740,2018-08-29 05:00:00,50.0,800,960
5741,2018-08-29 06:00:00,50.0,800,960
5742,2018-08-29 07:00:00,60.0,800,960
5743,2018-08-29 08:00:00,95.0,800,960
5744,2018-08-29 09:00:00,105.0,800,960
5745,2018-08-29 10:00:00,125.0,800,960
5746,2018-08-29 11:00:00,185.0,800,960
5747,2018-08-29 12:00:00,185.0,800,960
5748,2018-08-29 13:00:00,185.0,800,960
5749,2018-08-29 14:00:00,180.0,800,960
5750,2018-08-29 15:00:00,185.0,800,960
5751,2018-08-29 16:00:00,190.0,800,960
5752,2018-08-29 17:00:00,180.0,800,960
5753,2018-08-29 18:00:00,185.0,800,960
5754,2018-08-29 19:00:00,190.0,800,960
5755,2018-08-29 20:00:00,200.0,800,960
5756,2018-08-29 21:00:00,100.0,800,960
5757,2018-08-29 22:00:00,90.0,800,960
5758,2018-08-29 23:00:00,80.0,800,960
5759,2018-08-30 00:00:00,55.0,800,960
5760,2018-08-30 01:00:00,55.0,800,960
5761,2018-08-30 02:00:00,45.0,800,960
5762,2018-08-30 03:00:00,55.0,800,960
5763,2018-08-30 04:00:00,50.0,800,960
5764,2018-08-30 05:00:00,45.0,800,960
5765,2018-08-30 06:00:00,50.0,800,960
5766,2018-08-30 07:00:00,65.0,800,960
5767,2018-08-30 08:00:00,90.0,800,960
5768,2018-08-30 09:00:00,105.0,800,960
5769,2018-08-30 10:00:00,135.0,800,960
5770,2018-08-30 11:00:00,190.0,800,960
5771,2018-08-30 12:00:00,175.0,800,960
5772,2018-08-30 13:00:00,180.0,800,960
5773,2018-08-30 14:00:00,180.0,800,960
5774,2018-08-30 15:00:00,175.0,800,960
5775,2018-08-30 16:00:00,180.0,800,960
5776,2018-08-30 17:00:00,185.0,800,960
5777,2018-08-30 18:00:00,185.0,800,960
5778,2018-08-30 19:00:00,190.0,800,960
5779,2018-08-30 20:00:00,185.0,800,960
5780,2018-08-30 21:00:00,100.0,800,960
5781,2018-08-30 22:00:00,85.0,800,960
5782,2018-08-30 23:00:00,65.0,800,960
5783,2018-08-31 00:00:00,60.0,800,960
5784,2018-08-31 01:00:00,50.0,800,960
5785,2018-08-31 02:00:00,50.0,800,960
5786,2018-08-31 03:00:00,45.0,800,960
5787,2018-08-31 04:00:00,50.0,800,960
5788,2018-08-31 05:00:00,50.0,800,960
5789,2018-08-31 06:00:00,45.0,800,960
5790,2018-08-31 07:00:00,80.0,800,960
5791,2018-08-31 08:00:00,85.0,800,960
5792,2018-08-31 09:00:00,105.0,800,960
5793,2018-08-31 10:00:00,175.0,800,960
5794,2018-08-31 11:00:00,205.0,800,960
5795,2018-08-31 12:00:00,205.0,800,960
5796,2018-08-31 13:00:00,185.0,800,960
5797,2018-08-31 14:00:00,205.0,800,960
5798,2018-08-31 15:00:00,185.0,800,960
5799,2018-08-31 16:00:00,195.0,800,960
5800,2018-08-31 17:00:00,190.0,800,960
5801,2018-08-31 18:00:00,190.0,800,960
5802,2018-08-31 19:00:00,200.0,800,960
5803,2018-08-31 20:00:00,175.0,800,960
5804,2018-08-31 21:00:00,90.0,800,960
5805,2018-08-31 22:00:00,70.0,800,960
5806,2018-08-31 23:00:00,65.0,800,960
5807,2018-09-01 00:00:00,50.0,800,960
5808,2018-09-01 01:00:00,55.0,800,960
5809,2018-09-01 02:00:00,60.0,800,960
5810,2018-09-01 03:00:00,45.0,800,960
5811,2018-09-01 04:00:00,50.0,800,960
5812,2018-09-01 05:00:00,60.0,800,960
5813,2018-09-01 06:00:00,60.0,800,960
5814,2018-09-01 07:00:00,70.0,800,960
5815,2018-09-01 08:00:00,80.0,800,960
5816,2018-09-01 09:00:00,85.0,800,960
5817,2018-09-01 10:00:00,125.0,800,960
5818,2018-09-01 11:00:00,205.0,800,960
5819,2018-09-01 12:00:00,185.0,800,960
5820,2018-09-01 13:00:00,175.0,800,960
5821,2018-09-01 14:00:00,180.0,800,960
5822,2018-09-01 15:00:00,175.0,800,960
5823,2018-09-01 16:00:00,180.0,800,960
5824,2018-09-01 17:00:00,175.0,800,960
5825,2018-09-01 18:00:00,180.0,800,960
5826,2018-09-01 19:00:00,120.0,800,960
5827,2018-09-01 20:00:00,90.0,800,960
5828,2018-09-01 21:00:00,60.0,800,960
5829,2018-09-01 22:00:00,65.0,800,960
5830,2018-09-01 23:00:00,65.0,800,960
5831,2018-09-02 00:00:00,55.0,800,960
5832,2018-09-02 01:00:00,55.0,800,960
5833,2018-09-02 02:00:00,50.0,800,960
5834,2018-09-02 03:00:00,50.0,800,960
5835,2018-09-02 04:00:00,50.0,800,960
5836,2018-09-02 05:00:00,70.0,800,960
5837,2018-09-02 06:00:00,65.0,800,960
5838,2018-09-02 07:00:00,60.0,800,960
5839,2018-09-02 08:00:00,50.0,800,960
5840,2018-09-02 09:00:00,55.0,800,960
5841,2018-09-02 10:00:00,80.0,800,960
5842,2018-09-02 11:00:00,115.0,800,960
5843,2018-09-02 12:00:00,90.0,800,960
5844,2018-09-02 13:00:00,80.0,800,960
5845,2018-09-02 14:00:00,80.0,800,960
5846,2018-09-02 15:00:00,75.0,800,960
5847,2018-09-02 16:00:00,55.0,800,960
5848,2018-09-02 17:00:00,60.0,800,960
5849,2018-09-02 18:00:00,65.0,800,960
5850,2018-09-02 19:00:00,60.0,800,960
5851,2018-09-02 20:00:00,65.0,800,960
5852,2018-09-02 21:00:00,65.0,800,960
5853,2018-09-02 22:00:00,70.0,800,960
5854,2018-09-02 23:00:00,55.0,800,960
5855,2018-09-03 00:00:00,55.0,800,960
5856,2018-09-03 01:00:00,50.0,800,960
5857,2018-09-03 02:00:00,50.0,800,960
5858,2018-09-03 03:00:00,45.0,800,960
5859,2018-09-03 04:00:00,50.0,800,960
5860,2018-09-03 05:00:00,50.0,800,960
5861,2018-09-03 06:00:00,60.0,800,960
5862,2018-09-03 07:00:00,65.0,800,960
5863,2018-09-03 08:00:00,95.0,800,960
5864,2018-09-03 09:00:00,165.0,800,960
5865,2018-09-03 10:00:00,160.0,800,960
5866,2018-09-03 11:00:00,205.0,800,960
5867,2018-09-03 12:00:00,200.0,800,960
5868,2018-09-03 13:00:00,195.0,800,960
5869,2018-09-03 14:00:00,205.0,800,960
5870,2018-09-03 15:00:00,200.0,800,960
5871,2018-09-03 16:00:00,210.0,800,960
5872,2018-09-03 17:00:00,195.0,800,960
5873,2018-09-03 18:00:00,185.0,800,960
5874,2018-09-03 19:00:00,180.0,800,960
5875,2018-09-03 20:00:00,180.0,800,960
5876,2018-09-03 21:00:00,95.0,800,960
5877,2018-09-03 22:00:00,80.0,800,960
5878,2018-09-03 23:00:00,65.0,800,960
5879,2018-09-04 00:00:00,60.0,800,960
5880,2018-09-04 01:00:00,50.0,800,960
5881,2018-09-04 02:00:00,55.0,800,960
5882,2018-09-04 03:00:00,50.0,800,960
5883,2018-09-04 04:00:00,50.0,800,960
5884,2018-09-04 05:00:00,50.0,800,960
5885,2018-09-04 06:00:00,55.0,800,960
5886,2018-09-04 07:00:00,75.0,800,960
5887,2018-09-04 08:00:00,90.0,800,960
5888,2018-09-04 09:00:00,110.0,800,960
5889,2018-09-04 10:00:00,160.0,800,960
5890,2018-09-04 11:00:00,195.0,800,960
5891,2018-09-04 12:00:00,195.0,800,960
5892,2018-09-04 13:00:00,190.0,800,960
5893,2018-09-04 14:00:00,190.0,800,960
5894,2018-09-04 15:00:00,185.0,800,960
5895,2018-09-04 16:00:00,180.0,800,960
5896,2018-09-04 17:00:00,185.0,800,960
5897,2018-09-04 18:00:00,185.0,800,960
5898,2018-09-04 19:00:00,190.0,800,960
5899,2018-09-04 20:00:00,205.0,800,960
5900,2018-09-04 21:00:00,110.0,800,960
5901,2018-09-04 22:00:00,95.0,800,960
5902,2018-09-04 23:00:00,75.0,800,960
5903,2018-09-05 00:00:00,65.0,800,960
5904,2018-09-05 01:00:00,60.0,800,960
5905,2018-09-05 02:00:00,60.0,800,960
5906,2018-09-05 03:00:00,55.0,800,960
5907,2018-09-05 04:00:00,50.0,800,960
5908,2018-09-05 05:00:00,50.0,800,960
5909,2018-09-05 06:00:00,50.0,800,960
5910,2018-09-05 07:00:00,65.0,800,960
5911,2018-09-05 08:00:00,115.0,800,960
5912,2018-09-05 09:00:00,155.0,800,960
5913,2018-09-05 10:00:00,185.0,800,960
5914,2018-09-05 11:00:00,205.0,800,960
5915,2018-09-05 12:00:00,210.0,800,960
5916,2018-09-05 13:00:00,205.0,800,960
5917,2018-09-05 14:00:00,205.0,800,960
5918,2018-09-05 15:00:00,200.0,800,960
5919,2018-09-05 16:00:00,185.0,800,960
5920,2018-09-05 17:00:00,185.0,800,960
5921,2018-09-05 18:00:00,185.0,800,960
5922,2018-09-05 19:00:00,195.0,800,960
5923,2018-09-05 20:00:00,185.0,800,960
5924,2018-09-05 21:00:00,90.0,800,960
5925,2018-09-05 22:00:00,85.0,800,960
5926,2018-09-05 23:00:00,70.0,800,960
5927,2018-09-06 00:00:00,60.0,800,960
5928,2018-09-06 01:00:00,50.0,800,960
5929,2018-09-06 02:00:00,50.0,800,960
5930,2018-09-06 03:00:00,50.0,800,960
5931,2018-09-06 04:00:00,55.0,800,960
5932,2018-09-06 05:00:00,55.0,800,960
5933,2018-09-06 06:00:00,50.0,800,960
5934,2018-09-06 07:00:00,70.0,800,960
5935,2018-09-06 08:00:00,95.0,800,960
5936,2018-09-06 09:00:00,105.0,800,960
5937,2018-09-06 10:00:00,130.0,800,960
5938,2018-09-06 11:00:00,190.0,800,960
5939,2018-09-06 12:00:00,185.0,800,960
5940,2018-09-06 13:00:00,205.0,800,960
5941,2018-09-06 14:00:00,215.0,800,960
5942,2018-09-06 15:00:00,190.0,800,960
5943,2018-09-06 16:00:00,180.0,800,960
5944,2018-09-06 17:00:00,190.0,800,960
5945,2018-09-06 18:00:00,195.0,800,960
5946,2018-09-06 19:00:00,190.0,800,960
5947,2018-09-06 20:00:00,195.0,800,960
5948,2018-09-06 21:00:00,120.0,800,960
5949,2018-09-06 22:00:00,90.0,800,960
5950,2018-09-06 23:00:00,75.0,800,960
5951,2018-09-07 00:00:00,65.0,800,960
5952,2018-09-07 01:00:00,60.0,800,960
5953,2018-09-07 02:00:00,55.0,800,960
5954,2018-09-07 03:00:00,55.0,800,960
5955,2018-09-07 04:00:00,55.0,800,960
5956,2018-09-07 05:00:00,55.0,800,960
5957,2018-09-07 06:00:00,55.0,800,960
5958,2018-09-07 07:00:00,70.0,800,960
5959,2018-09-07 08:00:00,85.0,800,960
5960,2018-09-07 09:00:00,115.0,800,960
5961,2018-09-07 10:00:00,120.0,800,960
5962,2018-09-07 11:00:00,180.0,800,960
5963,2018-09-07 12:00:00,180.0,800,960
5964,2018-09-07 13:00:00,180.0,800,960
5965,2018-09-07 14:00:00,195.0,800,960
5966,2018-09-07 15:00:00,185.0,800,960
5967,2018-09-07 16:00:00,185.0,800,960
5968,2018-09-07 17:00:00,195.0,800,960
5969,2018-09-07 18:00:00,205.0,800,960
5970,2018-09-07 19:00:00,200.0,800,960
5971,2018-09-07 20:00:00,195.0,800,960
5972,2018-09-07 21:00:00,115.0,800,960
5973,2018-09-07 22:00:00,95.0,800,960
5974,2018-09-07 23:00:00,85.0,800,960
5975,2018-09-08 00:00:00,75.0,800,960
5976,2018-09-08 01:00:00,60.0,800,960
5977,2018-09-08 02:00:00,65.0,800,960
5978,2018-09-08 03:00:00,55.0,800,960
5979,2018-09-08 04:00:00,45.0,800,960
5980,2018-09-08 05:00:00,50.0,800,960
5981,2018-09-08 06:00:00,45.0,800,960
5982,2018-09-08 07:00:00,65.0,800,960
5983,2018-09-08 08:00:00,75.0,800,960
5984,2018-09-08 09:00:00,85.0,800,960
5985,2018-09-08 10:00:00,135.0,800,960
5986,2018-09-08 11:00:00,185.0,800,960
5987,2018-09-08 12:00:00,180.0,800,960
5988,2018-09-08 13:00:00,180.0,800,960
5989,2018-09-08 14:00:00,180.0,800,960
5990,2018-09-08 15:00:00,185.0,800,960
5991,2018-09-08 16:00:00,190.0,800,960
5992,2018-09-08 17:00:00,190.0,800,960
5993,2018-09-08 18:00:00,190.0,800,960
5994,2018-09-08 19:00:00,120.0,800,960
5995,2018-09-08 20:00:00,95.0,800,960
5996,2018-09-08 21:00:00,75.0,800,960
5997,2018-09-08 22:00:00,70.0,800,960
5998,2018-09-08 23:00:00,70.0,800,960
5999,2018-09-09 00:00:00,60.0,800,960
6000,2018-09-09 01:00:00,50.0,800,960
6001,2018-09-09 02:00:00,45.0,800,960
6002,2018-09-09 03:00:00,50.0,800,960
6003,2018-09-09 04:00:00,45.0,800,960
6004,2018-09-09 05:00:00,50.0,800,960
6005,2018-09-09 06:00:00,50.0,800,960
6006,2018-09-09 07:00:00,50.0,800,960
6007,2018-09-09 08:00:00,50.0,800,960
6008,2018-09-09 09:00:00,80.0,800,960
6009,2018-09-09 10:00:00,95.0,800,960
6010,2018-09-09 11:00:00,100.0,800,960
6011,2018-09-09 12:00:00,95.0,800,960
6012,2018-09-09 13:00:00,75.0,800,960
6013,2018-09-09 14:00:00,70.0,800,960
6014,2018-09-09 15:00:00,60.0,800,960
6015,2018-09-09 16:00:00,65.0,800,960
6016,2018-09-09 17:00:00,55.0,800,960
6017,2018-09-09 18:00:00,50.0,800,960
6018,2018-09-09 19:00:00,50.0,800,960
6019,2018-09-09 20:00:00,50.0,800,960
6020,2018-09-09 21:00:00,55.0,800,960
6021,2018-09-09 22:00:00,50.0,800,960
6022,2018-09-09 23:00:00,55.0,800,960
6023,2018-09-10 00:00:00,50.0,800,960
6024,2018-09-10 01:00:00,55.9016994374947,800,960
6025,2018-09-10 02:00:00,55.9016994374947,800,960
6026,2018-09-10 03:00:00,47.4341649025257,800,960
6027,2018-09-10 04:00:00,55.9016994374947,800,960
6028,2018-09-10 05:00:00,55.9016994374947,800,960
6029,2018-09-10 06:00:00,42.7200187265877,800,960
6030,2018-09-10 07:00:00,68.0073525436772,800,960
6031,2018-09-10 08:00:00,88.6002257333467,800,960
6032,2018-09-10 09:00:00,112.361025271221,800,960
6033,2018-09-10 10:00:00,142.302494707577,800,960
6034,2018-09-10 11:00:00,184.390889145858,800,960
6035,2018-09-10 12:00:00,185.539753152795,800,960
6036,2018-09-10 13:00:00,183.371208208923,800,960
6037,2018-09-10 14:00:00,178.465682975747,800,960
6038,2018-09-10 15:00:00,189.274932307477,800,960
6039,2018-09-10 16:00:00,185.539753152795,800,960
6040,2018-09-10 17:00:00,184.390889145858,800,960
6041,2018-09-10 18:00:00,190.394327646598,800,960
6042,2018-09-10 19:00:00,185.539753152795,800,960
6043,2018-09-10 20:00:00,189.274932307477,800,960
6044,2018-09-10 21:00:00,98.488578017961,800,960
6045,2018-09-10 22:00:00,80.7774721070176,800,960
6046,2018-09-10 23:00:00,98.2344135219425,800,960
6047,2018-09-11 00:00:00,87.3212459828649,800,960
6048,2018-09-11 01:00:00,57.0087712549569,800,960
6049,2018-09-11 02:00:00,68.0073525436772,800,960
6050,2018-09-11 03:00:00,49.2442890089805,800,960
6051,2018-09-11 04:00:00,52.2015325445527,800,960
6052,2018-09-11 05:00:00,49.2442890089805,800,960
6053,2018-09-11 06:00:00,49.2442890089805,800,960
6054,2018-09-11 07:00:00,66.7083203206317,800,960
6055,2018-09-11 08:00:00,122.576506721313,800,960
6056,2018-09-11 09:00:00,156.604597633658,800,960
6057,2018-09-11 10:00:00,156.604597633658,800,960
6058,2018-09-11 11:00:00,218.68927728629,800,960
6059,2018-09-11 12:00:00,234.360832905159,800,960
6060,2018-09-11 13:00:00,214.767315949145,800,960
6061,2018-09-11 14:00:00,206.155281280883,800,960
6062,2018-09-11 15:00:00,211.009478460092,800,960
6063,2018-09-11 16:00:00,195.256241897666,800,960
6064,2018-09-11 17:00:00,195.256241897666,800,960
6065,2018-09-11 18:00:00,190.394327646598,800,960
6066,2018-09-11 19:00:00,200.124960961895,800,960
6067,2018-09-11 20:00:00,189.274932307477,800,960
6068,2018-09-11 21:00:00,96.5660395791398,800,960
6069,2018-09-11 22:00:00,80.7774721070176,800,960
6070,2018-09-11 23:00:00,69.6419413859206,800,960
6071,2018-09-12 00:00:00,52.2015325445527,800,960
6072,2018-09-12 01:00:00,53.851648071345,800,960
6073,2018-09-12 02:00:00,49.2442890089805,800,960
6074,2018-09-12 03:00:00,53.851648071345,800,960
6075,2018-09-12 04:00:00,53.851648071345,800,960
6076,2018-09-12 05:00:00,49.2442890089805,800,960
6077,2018-09-12 06:00:00,49.2442890089805,800,960
6078,2018-09-12 07:00:00,61.8465843842649,800,960
6079,2018-09-12 08:00:00,88.6002257333467,800,960
6080,2018-09-12 09:00:00,110.679718105893,800,960
6081,2018-09-12 10:00:00,123.490890352285,800,960
6082,2018-09-12 11:00:00,195.256241897666,800,960
6083,2018-09-12 12:00:00,179.513230710162,800,960
6084,2018-09-12 13:00:00,184.390889145858,800,960
6085,2018-09-12 14:00:00,205.0,800,960
6086,2018-09-12 15:00:00,189.274932307477,800,960
6087,2018-09-12 16:00:00,200.124960961895,800,960
6088,2018-09-12 17:00:00,189.274932307477,800,960
6089,2018-09-12 18:00:00,194.164878389476,800,960
6090,2018-09-12 19:00:00,199.060292373944,800,960
6091,2018-09-12 20:00:00,200.124960961895,800,960
6092,2018-09-12 21:00:00,120.208152801713,800,960
6093,2018-09-12 22:00:00,104.403065089106,800,960
6094,2018-09-12 23:00:00,80.7774721070176,800,960
6095,2018-09-13 00:00:00,63.2455532033676,800,960
6096,2018-09-13 01:00:00,60.4152298679729,800,960
6097,2018-09-13 02:00:00,72.8010988928052,800,960
6098,2018-09-13 03:00:00,77.6208734813001,800,960
6099,2018-09-13 04:00:00,88.6002257333467,800,960
6100,2018-09-13 05:00:00,72.8010988928052,800,960
6101,2018-09-13 06:00:00,72.8010988928052,800,960
6102,2018-09-13 07:00:00,93.407708461347,800,960
6103,2018-09-13 08:00:00,152.069063257456,800,960
6104,2018-09-13 09:00:00,166.207701385947,800,960
6105,2018-09-13 10:00:00,158.113883008419,800,960
6106,2018-09-13 11:00:00,214.767315949145,800,960
6107,2018-09-13 12:00:00,218.68927728629,800,960
6108,2018-09-13 13:00:00,199.060292373944,800,960
6109,2018-09-13 14:00:00,214.767315949145,800,960
6110,2018-09-13 15:00:00,205.0,800,960
6111,2018-09-13 16:00:00,205.0,800,960
6112,2018-09-13 17:00:00,189.274932307477,800,960
6113,2018-09-13 18:00:00,194.164878389476,800,960
6114,2018-09-13 19:00:00,203.960780543711,800,960
6115,2018-09-13 20:00:00,199.060292373944,800,960
6116,2018-09-13 21:00:00,110.679718105893,800,960
6117,2018-09-13 22:00:00,83.815273071201,800,960
6118,2018-09-13 23:00:00,74.3303437365925,800,960
6119,2018-09-14 00:00:00,63.2455532033676,800,960
6120,2018-09-14 01:00:00,61.8465843842649,800,960
6121,2018-09-14 02:00:00,58.5234995535981,800,960
6122,2018-09-14 03:00:00,58.5234995535981,800,960
6123,2018-09-14 04:00:00,58.5234995535981,800,960
6124,2018-09-14 05:00:00,68.0073525436772,800,960
6125,2018-09-14 06:00:00,81.3941029804985,800,960
6126,2018-09-14 07:00:00,87.3212459828649,800,960
6127,2018-09-14 08:00:00,103.077640640442,800,960
6128,2018-09-14 09:00:00,110.679718105893,800,960
6129,2018-09-14 10:00:00,150.416089564913,800,960
6130,2018-09-14 11:00:00,183.371208208923,800,960
6131,2018-09-14 12:00:00,179.513230710162,800,960
6132,2018-09-14 13:00:00,183.371208208923,800,960
6133,2018-09-14 14:00:00,200.124960961895,800,960
6134,2018-09-14 15:00:00,189.274932307477,800,960
6135,2018-09-14 16:00:00,184.390889145858,800,960
6136,2018-09-14 17:00:00,194.164878389476,800,960
6137,2018-09-14 18:00:00,219.658826364888,800,960
6138,2018-09-14 19:00:00,230.488611432322,800,960
6139,2018-09-14 20:00:00,205.0,800,960
6140,2018-09-14 21:00:00,121.757956618859,800,960
6141,2018-09-14 22:00:00,104.403065089106,800,960
6142,2018-09-14 23:00:00,82.7647267862342,800,960
6143,2018-09-15 00:00:00,88.6002257333467,800,960
6144,2018-09-15 01:00:00,93.407708461347,800,960
6145,2018-09-15 02:00:00,97.082439194738,800,960
6146,2018-09-15 03:00:00,107.935165724615,800,960
6147,2018-09-15 04:00:00,101.980390271856,800,960
6148,2018-09-15 05:00:00,87.3212459828649,800,960
6149,2018-09-15 06:00:00,77.6208734813001,800,960
6150,2018-09-15 07:00:00,92.1954445729289,800,960
6151,2018-09-15 08:00:00,117.686022959398,800,960
6152,2018-09-15 09:00:00,107.935165724615,800,960
6153,2018-09-15 10:00:00,137.568164921976,800,960
6154,2018-09-15 11:00:00,205.0,800,960
6155,2018-09-15 12:00:00,200.124960961895,800,960
6156,2018-09-15 13:00:00,199.060292373944,800,960
6157,2018-09-15 14:00:00,190.394327646598,800,960
6158,2018-09-15 15:00:00,195.256241897666,800,960
6159,2018-09-15 16:00:00,190.394327646598,800,960
6160,2018-09-15 17:00:00,194.164878389476,800,960
6161,2018-09-15 18:00:00,193.196790863617,800,960
6162,2018-09-15 19:00:00,125.0,800,960
6163,2018-09-15 20:00:00,104.403065089106,800,960
6164,2018-09-15 21:00:00,79.0569415042095,800,960
6165,2018-09-15 22:00:00,79.0569415042095,800,960
6166,2018-09-15 23:00:00,83.815273071201,800,960
6167,2018-09-16 00:00:00,101.118742080783,800,960
6168,2018-09-16 01:00:00,82.4621125123532,800,960
6169,2018-09-16 02:00:00,68.0073525436772,800,960
6170,2018-09-16 03:00:00,87.3212459828649,800,960
6171,2018-09-16 04:00:00,72.8010988928052,800,960
6172,2018-09-16 05:00:00,72.8010988928052,800,960
6173,2018-09-16 06:00:00,83.815273071201,800,960
6174,2018-09-16 07:00:00,72.8010988928052,800,960
6175,2018-09-16 08:00:00,72.8010988928052,800,960
6176,2018-09-16 09:00:00,77.6208734813001,800,960
6177,2018-09-16 10:00:00,93.407708461347,800,960
6178,2018-09-16 11:00:00,107.935165724615,800,960
6179,2018-09-16 12:00:00,118.848643240047,800,960
6180,2018-09-16 13:00:00,99.6242942258564,800,960
6181,2018-09-16 14:00:00,93.407708461347,800,960
6182,2018-09-16 15:00:00,114.017542509914,800,960
6183,2018-09-16 16:00:00,83.815273071201,800,960
6184,2018-09-16 17:00:00,72.8010988928052,800,960
6185,2018-09-16 18:00:00,68.0073525436772,800,960
6186,2018-09-16 19:00:00,68.0073525436772,800,960
6187,2018-09-16 20:00:00,72.8010988928052,800,960
6188,2018-09-16 21:00:00,66.7083203206317,800,960
6189,2018-09-16 22:00:00,82.4621125123532,800,960
6190,2018-09-16 23:00:00,63.2455532033676,800,960
6191,2018-09-17 00:00:00,63.2455532033676,800,960
6192,2018-09-17 01:00:00,63.2455532033676,800,960
6193,2018-09-17 02:00:00,63.2455532033676,800,960
6194,2018-09-17 03:00:00,63.2455532033676,800,960
6195,2018-09-17 04:00:00,53.851648071345,800,960
6196,2018-09-17 05:00:00,72.8010988928052,800,960
6197,2018-09-17 06:00:00,53.851648071345,800,960
6198,2018-09-17 07:00:00,81.3941029804985,800,960
6199,2018-09-17 08:00:00,128.549601321824,800,960
6200,2018-09-17 09:00:00,114.017542509914,800,960
6201,2018-09-17 10:00:00,151.82226450689,800,960
6202,2018-09-17 11:00:00,184.390889145858,800,960
6203,2018-09-17 12:00:00,193.196790863617,800,960
6204,2018-09-17 13:00:00,188.281703837627,800,960
6205,2018-09-17 14:00:00,189.274932307477,800,960
6206,2018-09-17 15:00:00,178.465682975747,800,960
6207,2018-09-17 16:00:00,203.960780543711,800,960
6208,2018-09-17 17:00:00,179.513230710162,800,960
6209,2018-09-17 18:00:00,188.281703837627,800,960
6210,2018-09-17 19:00:00,194.164878389476,800,960
6211,2018-09-17 20:00:00,205.0,800,960
6212,2018-09-17 21:00:00,109.201648339208,800,960
6213,2018-09-17 22:00:00,115.433963806152,800,960
6214,2018-09-17 23:00:00,107.935165724615,800,960
6215,2018-09-18 00:00:00,82.4621125123532,800,960
6216,2018-09-18 01:00:00,82.4621125123532,800,960
6217,2018-09-18 02:00:00,60.4152298679729,800,960
6218,2018-09-18 03:00:00,58.5234995535981,800,960
6219,2018-09-18 04:00:00,53.851648071345,800,960
6220,2018-09-18 05:00:00,69.6419413859206,800,960
6221,2018-09-18 06:00:00,65.0,800,960
6222,2018-09-18 07:00:00,76.1577310586391,800,960
6223,2018-09-18 08:00:00,133.416640641263,800,960
6224,2018-09-18 09:00:00,156.604597633658,800,960
6225,2018-09-18 10:00:00,171.026313764871,800,960
6226,2018-09-18 11:00:00,219.658826364888,800,960
6227,2018-09-18 12:00:00,203.03940504247,800,960
6228,2018-09-18 13:00:00,203.960780543711,800,960
6229,2018-09-18 14:00:00,203.960780543711,800,960
6230,2018-09-18 15:00:00,203.03940504247,800,960
6231,2018-09-18 16:00:00,193.196790863617,800,960
6232,2018-09-18 17:00:00,188.281703837627,800,960
6233,2018-09-18 18:00:00,178.465682975747,800,960
6234,2018-09-18 19:00:00,194.164878389476,800,960
6235,2018-09-18 20:00:00,203.960780543711,800,960
6236,2018-09-18 21:00:00,105.948100502085,800,960
6237,2018-09-18 22:00:00,85.4400374531753,800,960
6238,2018-09-18 23:00:00,85.4400374531753,800,960
6239,2018-09-19 00:00:00,58.5234995535981,800,960
6240,2018-09-19 01:00:00,60.4152298679729,800,960
6241,2018-09-19 02:00:00,53.851648071345,800,960
6242,2018-09-19 03:00:00,53.851648071345,800,960
6243,2018-09-19 04:00:00,49.2442890089805,800,960
6244,2018-09-19 05:00:00,53.851648071345,800,960
6245,2018-09-19 06:00:00,53.851648071345,800,960
6246,2018-09-19 07:00:00,68.0073525436772,800,960
6247,2018-09-19 08:00:00,88.6002257333467,800,960
6248,2018-09-19 09:00:00,104.403065089106,800,960
6249,2018-09-19 10:00:00,120.208152801713,800,960
6250,2018-09-19 11:00:00,178.465682975747,800,960
6251,2018-09-19 12:00:00,193.196790863617,800,960
