,Hours,SYS,SE1,SE2,SE3,SE4,FI,DK1,DK2,Oslo,Kr.sand,Bergen,Molde,Tr.heim,Tromsø,EE,LV,LT
30-09-19,10 - 11,"34,68","34,33","34,33","34,33","34,33","58,82","28,21","34,33","33,95","33,95","33,95","34,33","34,33","32,78","58,82","58,82","58,82"
30-09-19,11 - 12,"34,39","33,83","33,83","33,83","33,83","58,27","25,41","33,83","33,83","33,83","33,83","33,83","33,83","32,69","58,27","58,27","58,27"
30-09-19,12 - 13,"34,12","33,81","33,81","33,81","33,81","55,39","11,82","33,81","33,81","33,81","33,81","33,81","33,81","32,57","55,39","55,39","55,39"
30-09-19,13 - 14,"34,03","33,73","33,73","33,73","33,73","54,30","12,99","33,73","33,73","33,73","33,73","33,73","33,73","32,49","54,30","54,30","54,30"
30-09-19,14 - 15,"33,46","33,57","33,57","33,57","33,57","47,77","6,90","33,57","33,57","33,57","33,57","33,57","33,57","32,47","47,77","47,77","47,77"
30-09-19,15 - 16,"33,36","33,28","33,28","33,28","33,28","49,97","25,32","33,28","33,28","33,28","33,28","33,28","33,28","32,46","49,97","49,97","49,97"
30-09-19,16 - 17,"33,71","33,49","33,49","33,49","33,49","52,46","26,62","33,49","33,49","33,49","33,49","33,49","33,49","32,43","52,46","52,46","52,46"
30-09-19,17 - 18,"34,74","34,52","34,52","34,52","34,52","52,57","41,39","34,52","34,52","34,52","34,52","34,52","34,52","32,40","52,57","52,57","52,57"
30-09-19,18 - 19,"35,30","34,83","34,83","34,83","34,83","57,56","34,83","34,83","34,83","34,83","34,83","34,83","34,83","32,39","57,56","57,56","57,56"
30-09-19,19 - 20,"35,70","35,13","35,13","35,13","35,13","57,23","35,13","35,13","35,13","35,13","35,13","35,13","35,13","32,40","57,23","57,23","57,23"
30-09-19,20 - 21,"34,75","35,03","35,03","35,03","35,03","43,67","35,03","35,03","35,03","35,03","35,03","35,03","35,03","32,43","43,67","43,67","35,03"
30-09-19,21 - 22,"34,04","34,38","34,38","34,38","34,38","43,61","34,38","34,38","34,38","34,38","34,38","34,38","34,38","32,39","43,61","43,61","34,38"
30-09-19,22 - 23,"33,29","33,67","33,67","33,67","33,67","33,83","33,67","33,67","33,67","33,67","33,67","33,67","33,67","32,37","33,83","33,83","33,67"
30-09-19,23 - 00,"32,15","32,20","32,20","32,20","32,20","32,20","32,20","32,20","32,20","32,20","32,20","32,20","32,20","32,20","32,20","32,20","32,20"
01-10-19,00 - 01,"32,04","32,08","32,08","32,08","32,08","32,08","32,08","32,08","32,08","32,08","32,08","32,08","32,08","32,08","32,08","32,08","32,08"
01-10-19,01 - 02,"31,21","31,26","31,26","31,26","31,26","31,26","31,26","31,26","31,26","31,26","31,26","31,26","31,26","31,26","31,26","31,26","31,26"
01-10-19,02 - 03,"29,93","30,04","30,04","30,04","30,04","30,04","30,04","30,04","30,04","30,04","30,04","30,04","30,04","30,04","30,04","30,04","30,04"
01-10-19,03 - 04,"30,07","30,20","30,20","30,20","30,20","30,20","30,20","30,20","30,20","30,20","30,20","30,20","30,20","30,20","30,20","30,20","30,20"
01-10-19,04 - 05,"30,65","30,13","30,13","30,13","30,13","30,13","30,13","30,13","30,81","30,81","30,81","30,64","30,64","30,64","30,13","30,13","30,13"
01-10-19,05 - 06,"33,01","33,01","33,01","33,01","33,01","33,01","33,01","33,01","33,01","33,01","33,01","33,01","33,01","33,01","33,01","33,01","33,01"
01-10-19,06 - 07,"34,46","34,10","34,10","34,10","47,47","51,06","47,47","47,47","34,10","34,10","34,10","34,10","34,10","33,35","51,06","51,06","50,05"
01-10-19,07 - 08,"35,58","35,24","35,24","35,24","50,98","54,96","50,98","50,98","35,24","35,24","35,24","35,24","35,24","32,31","54,96","54,96","54,96"
01-10-19,08 - 09,"35,73","35,40","35,40","35,40","51,05","56,07","51,05","51,05","35,40","35,40","35,40","35,40","35,40","32,38","56,07","56,07","56,07"
01-10-19,09 - 10,"35,54","35,31","35,31","35,31","49,63","54,91","49,63","49,63","35,31","35,31","35,31","35,31","35,31","32,37","54,91","54,91","54,91"
01-10-19,10 - 11,"35,38","35,21","35,21","35,21","46,86","54,64","46,86","46,86","35,21","35,21","35,21","35,21","35,21","32,31","54,64","54,64","54,64"
01-10-19,11 - 12,"35,18","35,07","35,07","35,07","44,92","53,00","44,92","44,92","35,07","35,07","35,07","35,07","35,07","32,27","53,00","53,00","53,00"
01-10-19,12 - 13,"34,99","34,99","34,99","34,99","42,17","52,21","42,17","42,17","34,99","34,99","34,99","34,99","34,99","32,17","52,21","52,21","52,21"
01-10-19,13 - 14,"34,83","34,87","34,87","34,87","41,04","50,89","41,04","41,04","34,87","34,87","34,87","34,87","34,87","32,14","50,89","50,89","50,89"
01-10-19,14 - 15,"34,89","34,94","34,94","34,94","43,03","50,08","39,49","43,03","34,94","34,94","34,94","34,94","34,94","32,13","50,08","50,08","50,08"
01-10-19,15 - 16,"34,85","34,93","34,93","34,93","43,02","49,36","39,38","43,02","34,93","34,93","34,93","34,93","34,93","32,09","49,36","49,36","49,36"
01-10-19,16 - 17,"34,78","34,91","34,91","34,91","42,88","48,21","42,88","42,88","34,91","34,91","34,91","34,91","34,91","32,08","48,21","48,21","48,21"
01-10-19,17 - 18,"34,93","34,95","34,95","34,95","50,08","50,08","48,20","50,08","34,95","34,95","34,95","34,95","34,95","32,08","50,08","50,08","50,08"
01-10-19,18 - 19,"35,19","34,94","34,94","34,94","54,19","54,19","50,16","54,19","34,94","34,94","34,94","34,94","34,94","32,09","54,19","54,19","54,19"
01-10-19,19 - 20,"35,50","35,09","35,09","35,09","54,99","54,99","54,99","54,99","35,09","35,09","35,09","35,09","35,09","32,14","54,99","54,99","54,99"
01-10-19,20 - 21,"34,95","35,12","35,12","35,12","52,92","45,36","52,92","52,92","35,12","35,12","35,12","35,12","35,12","32,18","45,36","52,92","52,92"
01-10-19,21 - 22,"34,08","34,52","34,52","34,52","49,01","34,52","50,02","50,02","34,52","34,52","34,52","34,52","34,52","32,11","34,52","49,01","49,01"
01-10-19,22 - 23,"33,42","33,98","33,98","33,98","43,74","33,98","45,06","45,06","33,98","33,98","33,98","33,98","33,98","32,05","33,98","43,74","43,74"
01-10-19,23 - 00,"32,51","32,85","32,85","32,85","32,85","32,85","35,44","35,44","32,85","32,85","32,85","32,85","32,85","31,90","32,85","32,85","32,85"
02-10-19,00 - 01,"32,73","32,49","32,49","32,49","32,49","32,49","32,49","32,49","33,32","33,32","33,32","32,54","32,54","32,54","32,49","32,49","32,49"
02-10-19,01 - 02,"32,03","31,00","31,00","31,00","31,00","31,00","31,00","31,00","32,20","32,20","32,20","32,20","32,20","32,20","31,00","31,00","31,00"
02-10-19,02 - 03,"30,89","30,94","30,94","30,94","30,94","30,94","30,94","30,94","31,17","31,17","31,17","31,17","31,17","31,17","30,94","30,94","30,94"
02-10-19,03 - 04,"31,18","31,32","31,32","31,32","31,32","31,32","31,32","31,32","31,32","31,32","31,32","31,32","31,32","31,32","31,32","31,32","31,32"
02-10-19,04 - 05,"32,09","32,20","32,20","32,20","32,20","32,20","29,03","32,20","32,20","32,20","32,20","32,20","32,20","32,20","32,20","32,20","32,20"
02-10-19,05 - 06,"33,54","33,80","33,80","33,80","33,80","33,80","28,20","33,80","33,80","33,80","33,80","33,80","33,80","33,00","33,80","33,80","33,80"
02-10-19,06 - 07,"35,09","34,97","34,97","34,97","48,61","50,45","43,75","48,61","34,97","34,97","34,97","34,97","34,97","33,29","53,03","53,03","53,03"
02-10-19,07 - 08,"36,89","35,45","35,45","37,10","52,79","50,81","51,79","52,79","37,10","37,10","37,10","35,45","35,45","33,61","58,41","58,41","58,41"
02-10-19,08 - 09,"37,29","35,77","35,77","37,52","52,63","49,39","52,40","52,63","37,52","37,52","37,52","35,77","35,77","33,60","62,16","62,16","62,16"
02-10-19,09 - 10,"37,15","35,78","35,78","37,28","51,75","47,75","49,42","51,75","37,28","37,28","37,28","35,78","35,78","33,75","65,53","65,53","65,53"
02-10-19,10 - 11,"36,79","35,87","35,87","37,05","50,00","47,81","49,38","50,00","37,05","37,05","37,05","35,87","35,87","33,58","61,81","61,81","61,81"
02-10-19,11 - 12,"36,41","35,91","35,91","36,63","48,04","48,03","46,38","48,04","36,63","36,63","36,63","35,91","35,91","33,57","48,03","59,43","59,43"
02-10-19,12 - 13,"36,12","36,28","36,28","36,28","41,40","47,79","36,28","41,40","36,28","36,28","36,28","36,28","36,28","33,55","47,79","58,86","58,86"
02-10-19,13 - 14,"35,44","35,58","35,58","35,58","36,58","46,49","35,58","36,58","35,58","35,58","35,58","35,58","35,58","33,54","58,35","58,35","58,35"
02-10-19,14 - 15,"35,15","35,22","35,22","35,22","35,22","48,24","35,22","35,22","35,22","35,22","35,22","35,22","35,22","33,52","59,44","59,44","59,44"
02-10-19,15 - 16,"34,93","34,92","34,92","34,92","34,92","48,55","34,92","34,92","34,92","34,92","34,92","34,92","34,92","33,53","58,85","58,85","58,85"
02-10-19,16 - 17,"35,32","35,17","35,17","35,17","35,17","50,41","34,76","35,17","35,17","35,17","35,17","35,17","35,17","33,54","58,47","58,47","58,47"
02-10-19,17 - 18,"36,32","36,20","36,20","36,20","40,49","50,96","40,47","40,49","36,20","36,20","36,20","36,20","36,20","33,54","58,00","58,00","58,00"
02-10-19,18 - 19,"36,72","36,24","36,24","36,24","48,01","58,89","48,01","48,01","36,24","36,24","36,24","36,24","36,24","33,56","58,91","58,91","58,91"
02-10-19,19 - 20,"37,28","36,67","36,67","36,67","51,61","60,60","51,61","51,61","36,67","36,67","36,67","36,67","36,67","33,59","68,11","68,11","68,11"
02-10-19,20 - 21,"36,22","36,51","36,51","36,51","48,47","41,98","47,16","48,47","36,51","36,51","36,51","36,51","36,51","33,64","50,09","50,09","50,09"
02-10-19,21 - 22,"35,48","35,95","35,95","35,95","40,21","37,42","37,13","40,21","35,95","35,95","35,95","35,95","35,95","33,63","40,21","40,21","40,21"
02-10-19,22 - 23,"34,23","34,69","34,69","34,69","34,69","34,69","34,69","34,69","34,69","34,69","34,69","34,69","34,69","33,61","34,69","34,69","34,69"
02-10-19,23 - 00,"32,91","32,98","32,98","32,98","32,98","32,98","31,80","32,98","32,98","32,98","32,98","32,98","32,98","32,98","32,98","32,98","32,98"
03-10-19,00 - 01,"33,35","33,35","33,35","33,35","33,35","33,35","26,21","33,35","33,35","33,35","33,35","33,35","33,35","33,35","33,35","33,35","33,35"
03-10-19,01 - 02,"32,29","32,29","32,29","32,29","32,29","32,29","26,41","32,29","32,29","32,29","32,29","32,29","32,29","32,29","32,29","32,29","32,29"
03-10-19,02 - 03,"30,79","30,06","30,06","30,06","30,06","30,06","25,30","30,06","31,05","31,05","31,05","31,05","31,05","31,05","30,06","30,06","30,06"
03-10-19,03 - 04,"30,79","30,06","30,06","30,06","30,06","30,06","25,35","30,06","31,04","31,04","31,04","31,04","31,04","31,04","30,06","30,06","30,06"
03-10-19,04 - 05,"32,95","32,93","32,93","32,93","32,93","32,93","26,43","32,93","32,93","32,93","32,93","32,93","32,93","32,93","32,93","32,93","32,93"
03-10-19,05 - 06,"34,16","33,94","33,94","33,94","33,94","46,47","29,31","33,94","33,94","33,94","33,94","33,94","33,94","33,48","46,47","46,47","46,47"
03-10-19,06 - 07,"35,95","35,70","35,70","35,70","35,70","54,81","35,32","35,70","35,70","35,70","35,70","35,70","35,70","34,01","54,81","54,81","54,81"
03-10-19,07 - 08,"37,12","36,80","36,80","36,80","42,98","57,87","42,98","42,98","36,80","36,80","36,80","36,80","36,80","34,09","57,87","57,87","57,87"
03-10-19,08 - 09,"38,72","37,81","37,81","37,81","49,92","59,66","49,92","49,92","37,81","37,81","37,81","37,81","37,81","34,17","59,66","59,66","59,66"
03-10-19,09 - 10,"38,58","37,70","37,70","37,70","47,89","60,77","47,89","47,89","37,70","37,70","37,70","37,70","37,70","34,15","60,77","60,77","60,77"
03-10-19,10 - 11,"38,17","37,55","37,55","37,55","46,80","59,27","46,80","46,80","37,55","37,55","37,55","37,55","37,55","34,14","59,27","59,27","59,27"
03-10-19,11 - 12,"38,24","37,46","37,46","37,46","47,61","60,29","47,61","47,61","37,46","37,46","37,46","37,46","37,46","34,12","60,29","60,29","60,29"
03-10-19,12 - 13,"37,83","37,28","37,28","37,28","42,93","59,83","42,93","42,93","37,28","37,28","37,28","37,28","37,28","34,09","59,83","59,83","59,83"
03-10-19,13 - 14,"37,48","37,09","37,09","37,09","37,82","56,95","37,82","37,82","37,09","37,09","37,09","37,09","37,09","34,07","56,95","56,95","56,95"
03-10-19,14 - 15,"37,14","36,74","36,74","36,74","36,74","54,97","36,74","36,74","36,74","36,74","36,74","36,74","36,74","34,06","54,97","54,97","54,97"
03-10-19,15 - 16,"37,15","36,82","36,82","36,82","36,86","54,55","36,86","36,86","36,82","36,82","36,82","36,82","36,82","34,06","54,55","54,55","54,55"
03-10-19,16 - 17,"37,13","36,84","36,84","36,84","40,40","54,59","40,40","40,40","36,84","36,84","36,84","36,84","36,84","34,06","54,59","54,59","54,59"
03-10-19,17 - 18,"37,23","36,90","36,90","36,90","54,83","54,83","47,93","54,83","36,90","36,90","36,90","36,90","36,90","34,06","54,83","54,83","54,83"
03-10-19,18 - 19,"37,82","36,98","36,98","36,98","58,83","58,83","51,23","58,83","36,98","36,98","36,98","36,98","36,98","34,08","58,83","58,83","58,83"
03-10-19,19 - 20,"38,33","37,14","37,14","37,14","66,33","66,33","55,06","66,33","37,14","37,14","37,14","37,14","37,14","34,12","66,33","66,33","66,33"
03-10-19,20 - 21,"37,12","36,75","36,75","36,75","53,53","48,34","53,53","53,53","36,75","36,75","36,75","36,75","36,75","34,15","53,53","53,53","53,53"
03-10-19,21 - 22,"35,98","36,11","36,11","36,11","48,06","42,09","48,06","48,06","36,11","36,11","36,11","36,11","36,11","34,13","48,06","48,06","48,06"
03-10-19,22 - 23,"35,65","36,05","36,05","36,05","45,59","36,05","45,59","45,59","36,05","36,05","36,05","36,05","36,05","34,11","36,05","45,59","45,59"
03-10-19,23 - 00,"34,76","35,13","35,13","35,13","35,93","35,13","35,93","35,93","35,13","35,13","35,13","35,13","35,13","34,06","35,13","35,93","35,93"
04-10-19,00 - 01,"36,00","36,37","36,37","36,37","37,49","36,37","37,49","37,49","36,37","36,37","36,37","36,37","36,37","33,93","36,37","37,49","37,49"
04-10-19,01 - 02,"34,66","34,96","34,96","34,96","34,96","34,96","34,96","34,96","34,96","34,96","34,96","34,96","34,96","33,75","34,96","34,96","34,96"
04-10-19,02 - 03,"34,03","34,18","34,18","34,18","34,18","34,18","33,79","34,18","34,18","34,18","34,18","34,18","34,18","33,60","34,18","34,18","34,18"
04-10-19,03 - 04,"33,65","33,78","33,78","33,78","33,78","33,78","32,90","33,78","33,78","33,78","33,78","33,78","33,78","33,53","33,78","33,78","33,78"
04-10-19,04 - 05,"34,41","34,71","34,71","34,71","34,71","34,71","32,59","34,71","34,71","34,71","34,71","34,71","34,71","33,58","34,71","34,71","34,71"
04-10-19,05 - 06,"35,45","35,66","35,66","35,66","35,66","46,48","33,50","35,66","35,66","35,66","35,66","35,66","35,66","33,81","46,48","46,48","46,48"
04-10-19,06 - 07,"37,34","37,00","37,00","37,00","43,33","59,34","43,33","43,33","37,00","37,00","37,00","37,00","37,00","34,06","59,34","59,34","59,34"
04-10-19,07 - 08,"38,78","37,76","37,76","37,76","48,77","65,63","48,77","48,77","37,76","37,76","37,76","37,76","37,76","34,22","65,63","65,63","65,63"
04-10-19,08 - 09,"40,47","38,88","38,88","38,88","61,71","67,23","50,06","61,71","38,88","38,88","38,88","38,88","38,88","34,29","67,23","67,23","67,23"
04-10-19,09 - 10,"40,38","38,86","38,86","38,86","67,40","67,40","49,87","67,40","38,86","38,86","38,86","38,86","38,86","34,31","67,40","67,40","67,40"
04-10-19,10 - 11,"40,30","38,88","38,88","38,88","66,72","66,49","48,48","66,72","38,88","38,88","38,88","38,88","38,88","34,31","66,72","66,72","66,72"
04-10-19,11 - 12,"40,05","38,47","38,47","38,47","66,70","64,98","48,33","66,70","38,47","38,47","38,47","38,47","38,47","34,28","66,70","66,70","66,70"
04-10-19,12 - 13,"39,44","38,10","38,10","38,10","57,06","61,14","48,87","57,06","38,10","38,10","38,10","38,10","38,10","34,25","67,14","67,14","67,14"
04-10-19,13 - 14,"39,01","37,92","37,92","37,92","47,78","59,77","46,97","47,78","37,92","37,92","37,92","37,92","37,92","34,22","66,71","66,71","66,71"
04-10-19,14 - 15,"38,06","37,53","37,53","37,53","45,35","59,93","44,20","45,35","37,53","37,53","37,53","37,53","37,53","34,21","64,25","64,25","64,25"
04-10-19,15 - 16,"37,64","37,28","37,28","37,28","47,93","56,91","46,26","47,93","37,28","37,28","37,28","37,28","37,28","34,13","56,91","56,91","56,91"
04-10-19,16 - 17,"37,51","37,24","37,24","37,24","49,49","56,48","46,05","49,49","37,24","37,24","37,24","37,24","37,24","34,07","56,48","56,48","56,48"
04-10-19,17 - 18,"37,81","37,48","37,48","37,48","50,05","58,38","50,05","50,05","37,48","37,48","37,48","37,48","37,48","34,06","58,38","58,38","58,38"
04-10-19,18 - 19,"38,55","37,61","37,61","37,61","50,27","64,17","50,27","50,27","37,61","37,61","37,61","37,61","37,61","34,04","64,17","64,17","64,17"
04-10-19,19 - 20,"38,60","37,69","37,69","37,69","53,52","64,62","53,52","53,52","37,69","37,69","37,69","37,69","37,69","34,07","64,62","64,62","64,62"
04-10-19,20 - 21,"37,23","36,87","36,87","36,87","49,22","47,52","49,22","49,22","36,87","36,87","36,87","36,87","36,87","36,87","49,22","49,22","49,22"
04-10-19,21 - 22,"36,33","36,33","36,33","36,33","40,50","43,30","40,50","40,50","36,33","36,33","36,33","36,33","36,33","36,33","43,30","43,30","43,30"
04-10-19,22 - 23,"35,64","35,87","35,87","35,87","35,87","35,87","35,87","35,87","35,87","35,87","35,87","35,87","35,87","35,87","35,87","35,87","35,87"
04-10-19,23 - 00,"34,23","34,35","34,35","34,35","34,35","34,35","34,35","34,35","34,35","34,35","34,35","34,35","34,35","34,35","34,35","34,35","34,35"
05-10-19,00 - 01,"34,83","34,85","34,85","34,85","34,85","34,85","28,30","34,85","34,85","34,85","34,85","34,85","34,85","34,85","34,85","34,85","34,85"
05-10-19,01 - 02,"34,31","34,32","34,32","34,32","34,32","34,32","32,17","34,32","34,32","34,32","34,32","34,32","34,32","34,32","34,32","34,32","34,32"
05-10-19,02 - 03,"33,20","33,21","33,21","33,21","33,21","33,21","29,28","33,21","33,21","33,21","33,21","33,21","33,21","33,21","33,21","33,21","33,21"
05-10-19,03 - 04,"32,33","32,35","32,35","32,35","32,35","32,35","28,40","32,35","32,35","32,35","32,35","32,35","32,35","32,35","32,35","32,35","32,35"
05-10-19,04 - 05,"32,20","32,21","32,21","32,21","32,21","32,21","29,60","32,21","32,21","32,21","32,21","32,21","32,21","32,21","32,21","32,21","32,21"
05-10-19,05 - 06,"32,91","32,92","32,92","32,92","32,92","32,92","29,80","32,92","32,92","32,92","32,92","32,92","32,92","32,92","32,92","32,92","32,92"
05-10-19,06 - 07,"33,91","33,92","33,92","33,92","33,92","33,92","29,30","33,92","33,92","33,92","33,92","33,92","33,92","33,92","33,92","33,92","33,92"
05-10-19,07 - 08,"34,49","34,49","34,49","34,49","34,49","34,49","31,51","34,49","34,49","34,49","34,49","34,49","34,49","34,49","34,49","34,49","34,49"
05-10-19,08 - 09,"35,74","35,74","35,74","35,74","35,74","35,74","37,03","35,74","35,74","35,74","35,74","35,74","35,74","35,74","36,52","36,52","36,52"
05-10-19,09 - 10,"36,88","36,76","36,76","36,76","42,95","41,00","42,95","42,95","36,76","36,76","36,76","36,76","36,76","36,76","46,84","46,84","46,84"
05-10-19,10 - 11,"37,56","37,46","37,46","37,46","39,96","43,37","39,96","39,96","37,46","37,46","37,46","37,46","37,46","37,46","46,83","46,83","46,83"
05-10-19,11 - 12,"37,88","37,70","37,70","37,70","37,70","44,58","37,70","37,70","37,70","37,70","37,70","37,70","37,70","37,70","46,81","46,81","46,81"
05-10-19,12 - 13,"37,25","37,18","37,18","37,18","37,18","42,14","37,18","37,18","37,18","37,18","37,18","37,18","37,18","37,18","42,14","42,14","42,14"
05-10-19,13 - 14,"36,57","36,51","36,51","36,51","36,51","41,23","36,51","36,51","36,51","36,51","36,51","36,51","36,51","36,51","41,23","41,23","41,23"
05-10-19,14 - 15,"35,96","35,93","35,93","35,93","35,93","40,80","35,24","35,93","35,93","35,93","35,93","35,93","35,93","35,93","40,80","40,80","40,80"
05-10-19,15 - 16,"36,36","36,27","36,27","36,27","36,27","40,32","35,89","36,27","36,27","36,27","36,27","36,27","36,27","36,27","40,32","40,32","40,32"
05-10-19,16 - 17,"37,43","37,21","37,21","37,21","38,05","45,41","38,05","38,05","37,21","37,21","37,21","37,21","37,21","37,21","45,41","45,41","45,41"
05-10-19,17 - 18,"38,70","38,08","38,08","38,08","43,59","46,46","43,59","43,59","38,08","38,08","38,08","38,08","38,08","38,08","46,46","46,46","46,46"
05-10-19,18 - 19,"39,49","38,73","38,73","38,73","48,11","48,11","48,11","48,11","38,73","38,73","38,73","38,73","38,73","38,73","48,11","48,11","48,11"
05-10-19,19 - 20,"40,34","38,93","38,93","38,93","52,09","46,46","52,09","52,09","38,93","38,93","38,93","38,93","38,93","38,93","52,09","52,09","52,09"
05-10-19,20 - 21,"38,11","38,00","38,00","38,00","49,75","38,00","49,75","49,75","38,00","38,00","38,00","38,00","38,00","38,00","49,75","49,75","49,75"
05-10-19,21 - 22,"37,63","37,50","37,50","37,50","41,00","43,54","41,00","41,00","37,50","37,50","37,50","37,50","37,50","37,50","43,54","43,54","43,54"
05-10-19,22 - 23,"37,09","36,99","36,99","36,99","40,00","40,00","40,00","40,00","36,99","36,99","36,99","36,99","36,99","36,99","40,00","40,00","40,00"
05-10-19,23 - 00,"35,90","35,90","35,90","35,90","35,90","35,90","35,90","35,90","35,90","35,90","35,90","35,90","35,90","35,90","35,90","35,90","35,90"
06-10-19,00 - 01,"35,35","35,35","35,35","35,35","35,35","35,35","34,22","35,35","35,35","35,35","35,35","35,35","35,35","35,35","35,35","35,35","35,35"
06-10-19,01 - 02,"34,63","34,64","34,64","34,64","34,64","34,64","28,94","34,64","34,64","34,64","34,64","34,64","34,64","34,64","34,64","34,64","34,64"
06-10-19,02 - 03,"34,00","34,03","34,03","34,03","34,03","34,03","27,43","34,03","34,03","34,03","34,03","34,03","34,03","34,03","34,03","34,03","34,03"
06-10-19,03 - 04,"33,57","33,58","33,58","33,58","33,58","33,58","28,99","33,58","33,58","33,58","33,58","33,58","33,58","33,58","33,58","33,58","33,58"
06-10-19,04 - 05,"33,60","33,61","33,61","33,61","33,61","33,61","33,61","33,61","33,61","33,61","33,61","33,61","33,61","33,61","33,61","33,61","33,61"
06-10-19,05 - 06,"33,85","33,85","33,85","33,85","33,85","33,85","33,85","33,85","33,85","33,85","33,85","33,85","33,85","33,85","33,85","33,85","33,85"
06-10-19,06 - 07,"34,02","34,02","34,02","34,02","34,02","34,02","34,02","34,02","34,02","34,02","34,02","34,02","34,02","34,02","34,02","34,02","34,02"
06-10-19,07 - 08,"34,21","34,28","34,28","34,28","34,28","34,28","34,28","34,28","34,28","34,28","34,28","34,28","34,28","34,28","34,28","34,28","34,28"
06-10-19,08 - 09,"35,00","35,03","35,03","35,03","35,03","35,03","35,03","35,03","35,03","35,03","35,03","35,03","35,03","35,03","35,03","35,03","35,03"
06-10-19,09 - 10,"35,81","35,85","35,85","35,85","35,85","35,85","35,85","35,85","35,85","35,85","35,85","35,85","35,85","35,85","35,85","35,85","35,85"
06-10-19,10 - 11,"36,53","36,55","36,55","36,55","36,55","37,66","36,55","36,55","36,55","36,55","36,55","36,55","36,55","36,55","37,66","37,66","37,66"
06-10-19,11 - 12,"36,61","36,52","36,52","36,52","36,52","40,42","36,52","36,52","36,52","36,52","36,52","36,52","36,52","36,52","40,42","40,42","40,42"
06-10-19,12 - 13,"36,18","36,08","36,08","36,08","36,08","40,58","36,08","36,08","36,08","36,08","36,08","36,08","36,08","36,08","40,58","40,58","40,58"
06-10-19,13 - 14,"35,72","35,69","35,69","35,69","35,69","39,06","35,69","35,69","35,69","35,69","35,69","35,69","35,69","35,69","39,06","39,06","39,06"
06-10-19,14 - 15,"35,42","35,43","35,43","35,43","35,43","35,88","35,43","35,43","35,43","35,43","35,43","35,43","35,43","35,43","35,88","35,88","35,88"
06-10-19,15 - 16,"35,44","35,47","35,47","35,47","35,47","35,58","35,47","35,47","35,47","35,47","35,47","35,47","35,47","35,47","35,58","35,58","35,58"
06-10-19,16 - 17,"35,73","35,74","35,74","35,74","35,74","38,50","32,59","35,74","35,74","35,74","35,74","35,74","35,74","35,74","38,50","38,50","38,50"
06-10-19,17 - 18,"36,58","36,64","36,64","36,64","36,64","36,64","35,46","36,64","36,64","36,64","36,64","36,64","36,64","36,64","41,02","41,02","41,02"
06-10-19,18 - 19,"37,87","37,71","37,71","37,71","46,94","41,72","38,09","46,94","37,71","37,71","37,71","37,71","37,71","37,71","46,94","46,94","46,94"
06-10-19,19 - 20,"39,48","39,42","39,42","39,42","52,19","39,58","43,35","52,19","39,42","39,42","39,42","39,42","39,42","39,42","52,19","52,19","52,19"
06-10-19,20 - 21,"37,24","37,26","37,26","37,26","38,41","37,26","38,41","38,41","37,26","37,26","37,26","37,26","37,26","37,26","43,93","43,93","43,93"
06-10-19,21 - 22,"36,15","36,09","36,09","36,09","36,09","38,54","34,93","36,09","36,09","36,09","36,09","36,09","36,09","36,09","43,94","43,94","43,94"
06-10-19,22 - 23,"35,34","35,36","35,36","35,36","35,36","35,36","35,36","35,36","35,36","35,36","35,36","35,36","35,36","35,36","35,36","35,36","35,36"
06-10-19,23 - 00,"34,36","34,39","34,39","34,39","34,39","34,39","34,39","34,39","34,39","34,39","34,39","34,39","34,39","34,39","34,39","34,39","34,39"
07-10-19,00 - 01,"33,39","33,39","33,39","33,39","33,39","33,39","33,39","33,39","33,39","33,39","33,39","33,39","33,39","33,39","33,39","33,39","33,39"
07-10-19,01 - 02,"33,27","33,28","33,28","33,28","33,28","33,28","33,28","33,28","33,28","33,28","33,28","33,28","33,28","33,28","33,28","33,28","33,28"
07-10-19,02 - 03,"33,21","33,22","33,22","33,22","33,22","33,22","33,22","33,22","33,22","33,22","33,22","33,22","33,22","33,22","33,22","33,22","33,22"
07-10-19,03 - 04,"33,33","33,34","33,34","33,34","33,34","33,34","33,34","33,34","33,34","33,34","33,34","33,34","33,34","33,34","33,34","33,34","33,34"
07-10-19,04 - 05,"34,18","34,19","34,19","34,19","34,19","34,19","27,06","34,19","34,19","34,19","34,19","34,19","34,19","34,19","34,19","34,19","34,19"
07-10-19,05 - 06,"36,36","36,16","36,16","36,16","36,16","36,16","30,23","36,16","36,16","36,16","36,16","36,16","36,16","36,16","36,16","36,16","36,16"
07-10-19,06 - 07,"39,36","37,82","37,82","37,82","57,69","57,69","50,62","57,69","37,82","37,82","37,82","37,82","37,82","37,82","57,69","57,69","57,69"
07-10-19,07 - 08,"47,60","37,58","37,58","56,23","71,01","66,81","56,49","71,01","48,56","48,56","48,56","37,58","37,58","37,58","71,01","71,01","71,01"
07-10-19,08 - 09,"55,43","39,45","39,45","59,86","71,07","68,17","59,86","71,07","57,95","57,95","57,95","39,45","39,45","39,45","71,07","71,07","71,07"
07-10-19,09 - 10,"56,53","41,38","41,38","56,51","71,02","65,67","56,51","71,02","54,70","54,70","54,70","41,38","41,38","41,38","71,02","71,02","71,02"
07-10-19,10 - 11,"59,64","44,39","44,39","53,08","70,73","70,73","53,08","70,73","51,38","51,38","51,38","44,39","44,39","44,39","70,73","70,73","70,73"
