,Hours,SYS,SE1,SE2,SE3,SE4,FI,DK1,DK2,Oslo,Kr.sand,Bergen,Molde,Tr.heim,Tromsø,EE,LV,LT
13-02-20,20 - 21,"15,71","14,52","14,52","40,95","40,95","40,95","40,95","40,95","13,83","13,83","13,83","14,52","14,52","14,52","40,95","40,95","40,95"
13-02-20,21 - 22,"15,33","14,32","14,32","36,72","36,72","36,72","38,00","38,00","13,82","13,82","13,82","14,32","14,32","14,32","36,72","36,72","36,72"
13-02-20,22 - 23,"14,53","14,21","14,21","19,46","19,46","21,64","36,89","36,89","13,52","13,52","13,52","14,21","14,21","14,21","21,64","21,64","21,64"
13-02-20,23 - 00,"13,92","13,92","13,92","13,92","13,92","18,51","31,57","31,57","13,45","13,45","13,45","13,92","13,92","13,92","20,81","20,81","20,81"
14-02-20,00 - 01,"13,98","15,96","15,96","15,96","15,96","17,61","27,36","27,36","13,08","13,08","13,08","15,96","15,96","15,96","17,61","17,61","17,61"
14-02-20,01 - 02,"13,94","15,98","15,98","15,98","26,44","26,70","26,44","26,44","12,99","12,99","12,99","15,98","15,98","15,98","26,70","26,70","26,70"
14-02-20,02 - 03,"13,95","16,35","16,35","16,35","23,30","23,30","23,30","23,30","12,98","12,98","12,98","16,35","16,35","16,35","23,30","23,30","23,30"
14-02-20,03 - 04,"14,09","16,77","16,77","16,77","24,43","27,01","24,43","24,43","12,99","12,99","12,99","16,77","16,77","16,77","27,01","27,01","27,01"
14-02-20,04 - 05,"14,48","17,05","17,05","17,05","25,57","28,35","25,58","25,58","13,01","13,01","13,01","17,05","17,05","17,05","28,35","28,35","28,35"
14-02-20,05 - 06,"15,14","17,11","17,11","17,11","26,39","49,82","26,64","26,64","13,17","13,17","13,17","17,11","17,11","17,11","49,82","49,82","49,82"
14-02-20,06 - 07,"15,56","15,53","15,53","38,30","38,30","63,39","38,30","38,30","13,36","13,36","13,36","15,53","15,53","15,53","63,39","63,39","63,39"
14-02-20,07 - 08,"18,59","16,59","16,59","44,86","44,86","70,92","44,86","44,86","13,79","13,79","13,79","16,59","16,59","16,59","70,92","70,92","70,92"
14-02-20,08 - 09,"19,09","17,08","17,08","56,74","56,74","58,94","56,74","56,74","14,11","14,11","14,11","17,08","17,08","17,08","58,94","58,94","58,94"
14-02-20,09 - 10,"18,77","17,31","17,31","49,39","49,39","64,45","49,39","49,39","13,83","13,83","13,83","17,31","17,31","17,31","64,45","64,45","64,45"
14-02-20,10 - 11,"17,97","17,53","17,53","43,93","43,93","62,69","43,93","43,93","13,60","13,60","13,60","17,53","17,53","17,53","62,69","62,69","62,69"
14-02-20,11 - 12,"16,58","17,79","17,79","41,44","41,44","41,44","41,44","41,44","13,45","13,45","13,45","17,79","17,79","17,79","41,44","41,44","41,44"
14-02-20,12 - 13,"15,75","17,64","17,64","39,28","39,28","39,28","39,28","39,28","13,35","13,35","13,35","17,64","17,64","17,64","39,28","39,28","39,28"
14-02-20,13 - 14,"15,24","17,18","17,18","36,37","36,37","36,37","36,37","36,37","13,27","13,27","13,27","17,18","17,18","17,18","36,37","36,37","36,37"
14-02-20,14 - 15,"15,22","16,93","16,93","36,09","36,09","46,78","36,09","36,09","13,21","13,21","13,21","16,93","16,93","16,93","46,78","46,78","46,78"
14-02-20,15 - 16,"15,09","16,78","16,78","36,18","36,18","46,74","36,18","36,18","13,17","13,17","13,17","16,78","16,78","16,78","46,74","46,74","46,74"
14-02-20,16 - 17,"15,02","15,89","15,89","38,30","38,30","59,10","38,30","38,30","13,19","13,19","13,19","15,89","15,89","15,89","59,10","59,10","59,10"
14-02-20,17 - 18,"15,34","15,80","15,80","41,48","41,48","59,77","41,48","41,48","13,23","13,23","13,23","15,80","15,80","15,80","59,77","59,77","59,77"
14-02-20,18 - 19,"15,22","15,59","15,59","42,56","42,56","54,98","42,56","42,56","13,18","13,18","13,18","15,59","15,59","15,59","54,98","54,98","54,98"
14-02-20,19 - 20,"13,97","15,05","15,05","19,79","19,79","31,04","19,79","19,79","13,09","13,09","13,09","15,05","15,05","15,05","31,04","31,04","31,04"
14-02-20,20 - 21,"13,28","13,61","13,61","13,61","13,61","19,46","13,61","13,61","12,99","12,99","12,99","13,61","13,61","13,61","19,46","19,46","19,46"
14-02-20,21 - 22,"13,12","13,03","13,03","13,03","13,03","25,54","13,03","13,03","12,98","12,98","12,98","13,03","13,03","13,03","36,73","36,73","36,73"
14-02-20,22 - 23,"12,74","12,64","12,64","12,64","12,64","23,76","12,64","12,64","12,64","12,64","12,64","12,64","12,64","12,64","23,76","23,76","23,76"
14-02-20,23 - 00,"12,67","12,60","12,60","12,60","12,60","21,16","12,60","12,60","12,60","12,60","12,60","12,60","12,60","12,60","21,16","21,16","21,16"
15-02-20,00 - 01,"11,74","11,72","11,72","11,72","11,72","13,91","11,72","11,72","11,72","11,72","11,72","11,72","11,72","11,72","36,73","36,73","36,73"
15-02-20,01 - 02,"11,47","11,47","11,47","11,47","11,47","11,47","11,47","11,47","11,47","11,47","11,47","11,47","11,47","11,47","27,03","27,03","27,03"
15-02-20,02 - 03,"11,25","11,25","11,25","11,25","11,25","11,25","11,25","11,25","11,25","11,25","11,25","11,25","11,25","11,25","27,03","27,03","27,03"
15-02-20,03 - 04,"11,11","11,11","11,11","11,11","11,11","11,11","11,11","11,11","11,11","11,11","11,11","11,11","11,11","11,11","11,11","11,11","11,11"
15-02-20,04 - 05,"11,19","11,19","11,19","11,19","11,19","11,19","11,19","11,19","11,19","11,19","11,19","11,19","11,19","11,19","27,01","27,01","27,01"
15-02-20,05 - 06,"11,45","11,45","11,45","11,45","11,45","11,45","11,45","11,45","11,45","11,45","11,45","11,45","11,45","11,45","33,02","33,02","33,02"
15-02-20,06 - 07,"11,46","11,46","11,46","11,46","11,46","11,46","11,46","11,46","11,46","11,46","11,46","11,46","11,46","11,46","11,46","11,46","11,46"
15-02-20,07 - 08,"11,75","11,75","11,75","11,75","11,75","11,75","11,75","11,75","11,75","11,75","11,75","11,75","11,75","11,75","11,75","11,75","11,75"
15-02-20,08 - 09,"12,02","12,02","12,02","12,02","12,02","12,02","12,02","12,02","12,02","12,02","12,02","12,02","12,02","12,02","12,02","12,02","12,02"
15-02-20,09 - 10,"12,34","12,34","12,34","12,34","12,34","12,34","12,34","12,34","12,34","12,34","12,34","12,34","12,34","12,34","12,34","12,34","12,34"
15-02-20,10 - 11,"12,52","12,52","12,52","12,52","12,52","12,52","12,52","12,52","12,52","12,52","12,52","12,52","12,52","12,52","12,52","12,52","12,52"
15-02-20,11 - 12,"12,53","12,53","12,53","12,53","12,53","12,53","12,53","12,53","12,53","12,53","12,53","12,53","12,53","12,53","12,53","12,53","12,53"
15-02-20,12 - 13,"12,46","12,46","12,46","12,46","12,46","12,46","12,46","12,46","12,46","12,46","12,46","12,46","12,46","12,46","12,46","12,46","12,46"
15-02-20,13 - 14,"12,39","12,39","12,39","12,39","12,39","12,39","12,39","12,39","12,39","12,39","12,39","12,39","12,39","12,39","12,39","12,39","12,39"
15-02-20,14 - 15,"12,36","12,36","12,36","12,36","12,36","12,36","12,36","12,36","12,36","12,36","12,36","12,36","12,36","12,36","12,36","12,36","12,36"
15-02-20,15 - 16,"12,40","12,40","12,40","12,40","12,40","12,40","12,40","12,40","12,40","12,40","12,40","12,40","12,40","12,40","12,40","12,40","12,40"
15-02-20,16 - 17,"12,56","12,54","12,54","12,54","12,54","22,22","12,54","12,54","12,44","12,44","12,44","12,54","12,54","12,54","30,03","30,03","30,03"
15-02-20,17 - 18,"12,77","12,79","12,79","12,79","12,79","26,01","12,79","12,79","12,50","12,50","12,50","12,79","12,79","12,79","30,07","30,07","30,07"
15-02-20,18 - 19,"12,58","12,53","12,53","12,53","12,53","28,59","12,53","12,53","12,41","12,41","12,41","12,53","12,53","12,53","30,07","30,07","30,07"
15-02-20,19 - 20,"12,18","12,06","12,06","12,06","12,06","21,45","14,91","12,06","12,06","12,06","12,06","12,06","12,06","12,06","30,02","30,02","30,02"
15-02-20,20 - 21,"11,12","11,11","11,11","11,11","11,11","11,11","8,27","11,11","11,11","11,11","11,11","11,11","11,11","11,11","11,11","11,11","11,11"
15-02-20,21 - 22,"10,00","10,02","10,02","10,02","10,02","10,02","1,58","10,02","10,02","10,02","10,02","10,02","10,02","10,02","10,02","10,02","10,02"
15-02-20,22 - 23,"9,43","9,31","9,31","9,31","9,31","9,31","3,97","9,31","9,31","9,31","9,31","9,95","9,95","9,95","9,31","9,31","9,31"
15-02-20,23 - 00,"7,71","6,90","6,90","6,90","6,90","6,90","0,02","1,72","8,91","8,91","8,91","9,74","9,74","9,74","6,90","6,90","6,90"
16-02-20,00 - 01,"9,25","9,57","9,57","9,57","9,57","9,57","0,06","9,57","9,57","9,57","9,57","9,57","9,57","9,57","9,57","9,57","9,57"
16-02-20,01 - 02,"9,17","9,34","9,34","9,34","9,34","12,03","0,08","9,34","9,34","9,34","9,34","9,34","9,34","9,34","16,04","16,04","16,04"
16-02-20,02 - 03,"8,36","8,73","8,73","8,73","8,73","8,73","0,06","8,73","8,73","8,73","8,73","8,73","8,73","8,73","15,36","15,36","15,36"
16-02-20,03 - 04,"7,44","8,01","8,01","8,01","8,01","8,01","0,04","8,01","8,01","8,01","8,01","8,64","8,64","8,64","8,01","8,01","8,01"
16-02-20,04 - 05,"5,67","7,47","7,47","7,47","7,47","7,47","-4,25","7,47","7,47","7,47","7,47","8,62","8,62","8,62","7,47","7,47","7,47"
16-02-20,05 - 06,"5,35","7,09","7,09","7,09","7,09","7,09","-2,70","7,09","7,09","7,09","7,09","8,64","8,64","8,64","7,09","7,09","7,09"
16-02-20,06 - 07,"6,93","5,96","5,96","5,96","5,96","5,96","0,07","5,96","7,67","7,67","7,67","8,56","8,56","8,56","5,96","5,96","5,96"
16-02-20,07 - 08,"7,69","7,67","7,67","7,67","7,67","7,67","0,49","7,67","7,67","7,67","7,67","8,68","8,68","8,68","7,67","7,67","7,67"
16-02-20,08 - 09,"8,57","8,54","8,54","8,54","8,54","8,54","5,48","8,54","8,54","8,54","8,54","8,75","8,75","8,75","8,54","8,54","8,54"
16-02-20,09 - 10,"8,84","8,77","8,77","8,77","8,77","8,77","6,43","8,77","8,77","8,77","8,77","8,97","8,97","8,97","8,77","8,77","8,77"
16-02-20,10 - 11,"9,34","9,27","9,27","9,27","9,27","9,27","9,27","9,27","9,27","9,27","9,27","9,41","9,41","9,41","9,27","9,27","9,27"
16-02-20,11 - 12,"9,50","9,54","9,54","9,54","9,54","9,54","9,54","9,54","9,54","9,54","9,54","9,54","9,54","9,54","9,54","9,54","9,54"
16-02-20,12 - 13,"9,56","9,62","9,62","9,62","9,62","9,62","8,24","9,62","9,62","9,62","9,62","9,62","9,62","9,62","9,62","9,62","9,62"
16-02-20,13 - 14,"9,39","9,58","9,58","9,58","9,58","9,58","0,59","9,58","9,58","9,58","9,58","9,58","9,58","9,58","9,58","9,58","9,58"
16-02-20,14 - 15,"9,05","9,19","9,19","9,19","9,19","9,19","0,53","9,19","9,19","9,19","9,19","9,41","9,41","9,41","9,19","9,19","9,19"
16-02-20,15 - 16,"9,06","9,31","9,31","9,31","9,31","9,31","0,11","9,31","9,31","9,31","9,31","9,44","9,44","9,44","9,31","9,31","9,31"
16-02-20,16 - 17,"9,68","9,95","9,95","9,95","9,95","9,95","0,11","9,95","9,95","9,95","9,95","9,95","9,95","9,95","9,95","9,95","9,95"
16-02-20,17 - 18,"10,39","10,47","10,47","10,47","10,47","10,47","4,46","10,47","10,47","10,47","10,47","10,47","10,47","10,47","10,47","10,47","10,47"
16-02-20,18 - 19,"10,40","10,50","10,50","10,50","10,50","10,50","1,54","10,50","10,50","10,50","10,50","10,50","10,50","10,50","10,50","10,50","10,50"
16-02-20,19 - 20,"10,09","10,24","10,24","10,24","10,24","10,24","0,44","10,24","10,24","10,24","10,24","10,24","10,24","10,24","10,24","10,24","10,24"
16-02-20,20 - 21,"9,46","9,82","9,82","9,82","9,82","9,82","0,10","9,82","9,82","9,82","9,82","9,82","9,82","9,82","9,82","9,82","9,82"
16-02-20,21 - 22,"9,19","9,44","9,44","9,44","9,44","9,44","0,09","9,44","9,44","9,44","9,44","9,44","9,44","9,44","9,44","9,44","9,44"
16-02-20,22 - 23,"8,92","8,79","8,79","8,79","8,79","8,79","0,74","8,79","8,79","8,79","8,79","9,36","9,36","9,36","8,79","8,79","8,79"
16-02-20,23 - 00,"8,45","8,39","8,39","8,39","8,39","8,39","0,07","8,39","8,39","8,39","8,39","9,38","9,38","9,38","8,39","8,39","8,39"
17-02-20,00 - 01,"6,95","4,01","4,01","4,01","4,01","4,01","0,02","4,01","9,08","9,08","9,08","9,20","9,20","9,20","4,01","4,01","4,01"
17-02-20,01 - 02,"6,76","4,06","4,06","4,06","4,06","4,06","0,01","4,06","9,02","9,02","9,02","9,06","9,06","9,06","4,06","4,06","4,06"
17-02-20,02 - 03,"6,34","3,89","3,89","3,89","3,89","3,89","0,00","3,89","8,93","8,93","8,93","9,00","9,00","9,00","3,89","3,89","3,89"
17-02-20,03 - 04,"5,10","3,68","3,68","3,68","3,68","3,68","-0,03","3,68","7,73","7,73","7,73","8,94","8,94","8,94","3,68","3,68","3,68"
17-02-20,04 - 05,"5,31","4,76","4,76","4,76","4,76","4,76","-0,35","4,76","7,36","7,36","7,36","8,97","8,97","8,97","4,76","4,76","4,76"
17-02-20,05 - 06,"9,14","9,49","9,49","9,49","9,49","9,49","-0,08","9,49","9,49","9,49","9,49","9,49","9,49","9,49","9,49","9,49","9,49"
17-02-20,06 - 07,"11,25","11,17","11,17","11,17","11,17","11,17","20,74","11,17","11,17","11,17","11,17","11,17","11,17","11,17","11,17","11,17","11,17"
17-02-20,07 - 08,"11,64","11,60","11,60","11,60","11,60","17,64","11,60","11,60","11,60","11,45","11,60","11,60","11,60","11,60","17,64","17,64","17,64"
17-02-20,08 - 09,"11,87","11,77","11,77","11,93","11,93","15,65","11,93","11,93","11,93","11,93","11,93","11,77","11,77","11,77","26,06","26,06","26,06"
17-02-20,09 - 10,"11,85","11,78","11,78","11,81","11,81","16,65","11,81","11,81","11,81","11,81","11,81","11,78","11,78","11,78","41,28","41,28","41,28"
17-02-20,10 - 11,"11,82","11,76","11,76","11,76","11,76","16,85","11,76","11,76","11,76","11,76","11,76","11,76","11,76","11,76","40,66","40,66","40,66"
17-02-20,11 - 12,"11,61","11,60","11,60","11,60","11,60","11,99","11,60","11,60","11,60","11,60","11,60","11,60","11,60","11,60","20,08","20,08","20,08"
17-02-20,12 - 13,"11,50","11,50","11,50","11,50","11,50","11,50","11,50","11,50","11,50","11,50","11,50","11,50","11,50","11,50","20,08","20,08","20,08"
17-02-20,13 - 14,"11,46","11,46","11,46","11,46","11,46","11,46","11,46","11,46","11,46","11,46","11,46","11,46","11,46","11,46","20,07","20,07","20,07"
17-02-20,14 - 15,"11,48","11,48","11,48","11,48","11,48","11,48","11,48","11,48","11,48","11,48","11,48","11,48","11,48","11,48","20,07","20,07","20,07"
17-02-20,15 - 16,"11,45","11,45","11,45","11,45","11,45","11,45","11,45","11,45","11,45","11,45","11,45","11,45","11,45","11,45","20,10","20,10","20,10"
17-02-20,16 - 17,"11,64","11,57","11,57","11,57","11,57","14,98","11,57","11,57","11,57","11,57","11,57","11,57","11,57","11,57","26,04","26,04","26,04"
17-02-20,17 - 18,"11,94","11,71","11,71","12,26","12,26","14,63","12,26","12,26","12,26","11,66","12,26","11,71","11,71","11,71","43,57","43,57","43,57"
17-02-20,18 - 19,"11,94","11,67","11,67","12,25","12,25","15,85","12,25","12,25","12,25","11,73","12,25","11,67","11,67","11,67","38,81","38,81","38,81"
17-02-20,19 - 20,"11,56","11,56","11,56","11,56","11,56","11,56","11,56","11,56","11,56","11,56","11,56","11,56","11,56","11,56","35,00","35,00","35,00"
17-02-20,20 - 21,"11,27","11,27","11,27","11,27","11,27","11,27","11,27","11,27","11,27","11,27","11,27","11,27","11,27","11,27","35,05","35,05","35,05"
17-02-20,21 - 22,"11,12","11,12","11,12","11,12","11,12","11,12","11,12","11,12","11,12","11,12","11,12","11,12","11,12","11,12","35,01","35,01","35,01"
17-02-20,22 - 23,"10,84","10,84","10,84","10,84","10,84","10,84","10,84","10,84","10,84","10,84","10,84","10,84","10,84","10,84","26,61","26,61","26,61"
17-02-20,23 - 00,"9,78","9,78","9,78","9,78","9,78","9,78","9,78","9,78","9,78","9,78","9,78","9,78","9,78","9,78","25,40","25,40","25,40"
18-02-20,00 - 01,"9,77","9,74","9,74","9,74","9,74","9,74","9,74","9,74","9,74","9,74","9,74","9,74","9,74","9,74","9,74","9,74","9,74"
18-02-20,01 - 02,"9,69","9,67","9,67","9,67","9,67","9,67","9,67","9,67","9,67","9,67","9,67","9,67","9,67","9,67","9,67","9,67","9,67"
18-02-20,02 - 03,"9,04","9,00","9,00","9,00","9,00","9,00","9,00","9,00","9,00","9,00","9,00","9,00","9,00","9,00","9,00","9,00","9,00"
18-02-20,03 - 04,"8,61","8,58","8,58","8,58","8,58","8,58","8,58","8,58","8,58","8,58","8,58","8,58","8,58","8,58","8,58","8,58","8,58"
18-02-20,04 - 05,"8,96","8,94","8,94","8,94","8,94","8,94","8,94","8,94","8,94","8,94","8,94","8,94","8,94","8,94","8,94","8,94","8,94"
18-02-20,05 - 06,"10,32","10,17","10,17","10,17","10,17","18,35","10,17","10,17","10,17","10,17","10,17","10,17","10,17","10,17","18,35","18,35","10,17"
18-02-20,06 - 07,"11,06","10,87","10,87","10,87","10,87","31,02","10,87","10,87","10,87","10,87","10,87","10,87","10,87","10,87","31,02","31,02","31,02"
18-02-20,07 - 08,"11,69","11,41","11,41","17,11","17,11","33,91","17,11","17,11","11,58","11,46","11,58","11,41","11,41","11,41","33,91","33,91","33,91"
18-02-20,08 - 09,"11,79","11,34","11,34","24,15","24,15","38,84","24,15","24,15","11,66","11,54","11,66","11,34","11,34","11,34","38,84","38,84","38,84"
18-02-20,09 - 10,"11,67","11,39","11,39","11,51","11,51","41,68","11,51","11,51","11,51","11,51","11,51","11,39","11,39","11,39","41,68","41,68","41,68"
18-02-20,10 - 11,"11,55","11,24","11,24","11,24","11,24","30,91","11,24","11,24","11,24","11,24","11,24","11,24","11,24","11,24","30,91","30,91","30,91"
18-02-20,11 - 12,"11,18","10,91","10,91","10,91","10,91","27,97","10,91","10,91","10,91","10,91","10,91","10,91","10,91","10,91","27,97","27,97","27,97"
18-02-20,12 - 13,"10,89","10,46","10,46","10,46","10,46","27,20","10,46","10,46","10,46","10,46","10,46","10,46","10,46","10,46","34,06","34,06","34,06"
18-02-20,13 - 14,"10,85","10,47","10,47","10,47","10,47","24,96","10,47","10,47","10,47","10,47","10,47","10,47","10,47","10,47","27,08","27,08","27,08"
18-02-20,14 - 15,"11,38","11,07","11,07","11,07","11,07","36,88","11,07","11,07","11,07","11,07","11,07","11,07","11,07","11,07","36,88","36,88","36,88"
18-02-20,15 - 16,"11,44","11,18","11,18","11,18","11,18","27,06","11,18","11,18","11,18","11,18","11,18","11,18","11,18","11,18","27,06","27,06","27,06"
18-02-20,16 - 17,"11,63","11,44","11,44","11,44","11,44","36,67","11,44","11,44","11,44","11,44","11,44","11,44","11,44","11,44","36,67","36,67","36,67"
18-02-20,17 - 18,"11,92","11,62","11,62","25,42","25,42","42,07","25,42","25,42","11,62","11,62","11,62","11,62","11,62","11,62","42,07","42,07","42,07"
18-02-20,18 - 19,"11,94","11,66","11,66","37,94","37,94","42,01","37,94","37,94","11,63","11,63","11,63","11,66","11,66","11,66","42,01","42,01","42,01"
18-02-20,19 - 20,"11,91","11,61","11,61","24,59","24,59","35,00","24,59","24,59","11,59","11,59","11,59","11,61","11,61","11,61","35,00","35,00","35,00"
18-02-20,20 - 21,"11,73","11,70","11,70","16,00","16,00","18,40","16,00","16,00","11,58","11,58","11,58","11,70","11,70","11,70","35,09","35,09","35,09"
18-02-20,21 - 22,"11,56","11,52","11,52","11,52","11,52","14,94","11,52","11,52","11,52","11,52","11,52","11,52","11,52","11,52","14,94","14,94","14,94"
18-02-20,22 - 23,"11,29","11,25","11,25","11,25","11,25","11,25","11,25","11,25","11,25","11,25","11,25","11,25","11,25","11,25","11,25","11,25","11,25"
18-02-20,23 - 00,"10,96","10,94","10,94","10,94","10,94","10,94","10,94","10,94","10,94","10,94","10,94","10,94","10,94","10,94","10,94","10,94","10,94"
19-02-20,00 - 01,"10,26","10,25","10,25","10,25","10,25","10,25","10,25","10,25","10,25","10,25","10,25","10,25","10,25","10,25","10,25","10,25","10,25"
19-02-20,01 - 02,"10,22","10,21","10,21","10,21","10,21","10,21","10,21","10,21","10,21","10,21","10,21","10,21","10,21","10,21","10,21","10,21","10,21"
19-02-20,02 - 03,"10,34","10,33","10,33","10,33","10,33","10,33","10,33","10,33","10,33","10,33","10,33","10,33","10,33","10,33","10,33","10,33","10,33"
19-02-20,03 - 04,"10,73","10,91","10,91","10,91","10,91","10,91","10,91","10,91","10,47","10,47","10,47","10,91","10,91","10,91","10,91","10,91","10,91"
19-02-20,04 - 05,"11,01","11,25","11,25","11,25","11,25","11,25","11,25","11,25","10,63","10,63","10,63","11,25","11,25","11,25","11,25","11,25","11,25"
19-02-20,05 - 06,"11,44","11,98","11,98","11,98","11,98","31,48","11,98","11,98","11,03","11,03","11,03","11,98","11,98","11,98","31,48","31,48","17,01"
19-02-20,06 - 07,"11,92","12,42","12,42","28,91","28,91","43,96","29,62","28,91","11,14","11,14","11,14","12,42","12,42","12,42","43,96","43,96","28,91"
19-02-20,07 - 08,"12,79","12,95","12,95","37,24","37,24","39,96","36,53","37,24","11,38","11,38","11,38","12,95","12,95","12,95","39,96","39,96","39,96"
19-02-20,08 - 09,"13,96","13,97","13,97","38,98","38,98","46,72","38,98","38,98","11,64","11,45","11,64","13,97","13,97","13,97","46,72","46,72","46,72"
19-02-20,09 - 10,"13,99","14,41","14,41","38,99","38,99","46,77","38,99","38,99","11,54","11,49","11,54","14,41","14,41","14,41","46,77","46,77","46,77"
19-02-20,10 - 11,"13,85","14,83","14,83","37,00","37,00","43,97","37,00","37,00","11,42","11,42","11,42","14,83","14,83","14,83","43,97","43,97","43,97"
19-02-20,11 - 12,"13,15","14,87","14,87","34,00","34,00","34,00","34,00","34,00","11,33","11,33","11,33","14,87","14,87","14,87","34,00","34,00","34,00"
19-02-20,12 - 13,"12,42","14,95","14,95","27,69","27,69","27,69","27,69","27,69","11,21","11,21","11,21","14,95","14,95","14,95","27,69","27,69","27,69"
19-02-20,13 - 14,"12,38","15,29","15,29","25,68","25,68","35,00","25,68","25,68","11,15","11,15","11,15","15,29","15,29","15,29","35,00","35,00","35,00"
19-02-20,14 - 15,"12,41","15,97","15,97","25,09","25,09","43,93","25,09","25,09","11,15","11,15","11,15","15,97","15,97","15,97","43,93","43,93","43,93"
19-02-20,15 - 16,"12,47","16,99","16,99","26,85","26,85","41,03","26,85","26,85","11,07","11,07","11,07","16,99","16,99","16,99","41,03","41,03","41,03"
19-02-20,16 - 17,"13,03","16,75","16,75","32,75","32,75","43,97","32,75","32,75","11,15","11,15","11,15","16,75","16,75","16,75","43,97","43,97","43,97"
19-02-20,17 - 18,"13,80","16,91","16,91","44,06","44,06","46,78","36,93","44,06","11,21","11,21","11,21","16,91","16,91","16,91","46,78","46,78","46,78"
19-02-20,18 - 19,"14,35","16,94","16,94","46,76","46,76","46,76","44,65","46,76","11,23","11,23","11,23","16,94","16,94","16,94","46,76","46,76","46,76"
19-02-20,19 - 20,"13,73","16,66","16,66","43,38","43,38","43,38","43,38","43,38","11,20","11,20","11,20","16,66","16,66","16,66","43,38","43,38","43,38"
19-02-20,20 - 21,"13,12","16,57","16,57","36,94","36,94","36,94","36,94","36,94","11,20","11,20","11,20","16,57","16,57","16,57","36,94","36,94","36,94"
19-02-20,21 - 22,"12,47","15,38","15,38","33,91","33,91","33,91","33,91","33,91","11,16","11,16","11,16","15,38","15,38","15,38","35,07","35,07","35,07"
19-02-20,22 - 23,"11,97","14,54","14,54","31,33","31,33","31,33","31,33","31,33","11,03","11,03","11,03","14,54","14,54","14,54","31,33","31,33","31,33"
19-02-20,23 - 00,"11,75","13,99","13,99","24,94","24,94","24,94","24,94","24,94","10,59","10,59","10,59","13,99","13,99","13,99","24,94","24,94","24,94"
20-02-20,00 - 01,"10,86","12,72","12,72","12,72","12,72","24,07","12,72","12,72","10,01","10,01","10,01","12,72","12,72","12,72","26,77","26,77","26,77"
20-02-20,01 - 02,"10,65","11,93","11,93","11,93","11,93","26,75","11,93","11,93","9,82","9,82","9,82","11,93","11,93","11,93","26,75","26,75","26,75"
20-02-20,02 - 03,"10,49","11,68","11,68","11,68","11,68","26,24","11,68","11,68","9,70","9,70","9,70","11,68","11,68","11,68","27,02","27,02","27,02"
20-02-20,03 - 04,"10,42","11,39","11,39","11,39","11,39","27,08","11,39","11,39","9,65","9,65","9,65","11,39","11,39","11,39","27,08","27,08","27,08"
20-02-20,04 - 05,"10,38","11,30","11,30","11,30","11,30","26,33","11,30","11,30","9,72","9,72","9,72","11,30","11,30","11,30","29,61","29,61","29,61"
20-02-20,05 - 06,"10,65","11,40","11,40","13,05","13,05","50,09","13,05","13,05","9,99","9,99","9,99","11,40","11,40","11,40","46,80","46,80","46,80"
20-02-20,06 - 07,"11,01","11,33","11,33","33,82","33,82","47,06","33,82","33,82","10,74","10,02","10,74","11,33","11,33","11,33","47,06","47,06","47,06"
20-02-20,07 - 08,"11,50","11,44","11,44","38,62","38,62","54,92","37,51","38,62","10,97","10,11","10,97","11,44","11,44","11,44","54,92","54,92","54,92"
20-02-20,08 - 09,"11,56","11,36","11,36","40,21","40,21","58,76","37,91","40,21","11,06","10,15","11,06","11,36","11,36","11,36","58,76","58,76","58,76"
20-02-20,09 - 10,"11,42","11,28","11,28","36,97","36,97","59,05","36,97","36,97","10,96","10,15","10,96","11,28","11,28","11,28","59,05","59,05","59,05"
20-02-20,10 - 11,"11,20","11,25","11,25","33,58","33,58","58,72","33,58","33,58","10,87","10,16","10,87","11,25","11,25","11,25","58,72","58,72","58,72"
20-02-20,11 - 12,"10,94","11,17","11,17","33,67","33,67","35,10","33,67","33,67","10,82","10,12","10,82","11,17","11,17","11,17","35,10","35,10","35,10"
20-02-20,12 - 13,"10,66","10,95","10,95","21,50","21,50","25,92","21,50","21,50","10,78","10,09","10,78","10,95","10,95","10,95","35,08","35,08","35,08"
20-02-20,13 - 14,"10,47","10,69","10,69","10,69","10,69","35,10","10,69","10,69","10,69","10,07","10,69","10,69","10,69","10,69","35,10","35,10","35,10"
20-02-20,14 - 15,"10,40","10,52","10,52","10,52","10,52","43,92","10,52","10,52","10,52","10,04","10,52","10,52","10,52","10,52","46,79","46,79","46,79"
20-02-20,15 - 16,"10,31","10,32","10,32","10,32","10,32","28,18","10,32","10,32","10,32","10,04","10,32","10,32","10,32","10,32","46,71","46,71","46,71"
20-02-20,16 - 17,"10,30","10,26","10,26","10,26","10,26","28,73","10,26","10,26","10,26","10,06","10,26","10,26","10,26","10,26","46,77","46,77","46,77"
20-02-20,17 - 18,"10,55","10,64","10,64","10,84","10,84","43,91","10,84","10,84","10,84","10,07","10,84","10,64","10,64","10,64","50,94","50,94","50,94"
20-02-20,18 - 19,"10,45","10,59","10,59","10,62","10,62","43,90","10,62","10,62","10,62","10,03","10,62","10,59","10,59","10,59","46,74","46,74","46,74"
20-02-20,19 - 20,"10,14","10,12","10,12","10,12","10,12","15,09","10,12","10,12","10,12","10,05","10,12","10,12","10,12","10,12","35,04","35,04","35,04"
20-02-20,20 - 21,"9,80","9,77","9,77","9,77","9,77","9,77","9,77","9,77","9,77","9,77","9,77","9,77","9,77","9,77","9,77","9,77","9,77"
