;sourceId;referenceTime;elementId;value;unit;timeOffset
174;SN41005:0;2018-01-02 05:00:00;air_temperature;1.1;degC;PT0H
175;SN41005:0;2018-01-02 05:10:00;air_temperature;1.1;degC;PT0H
176;SN41005:0;2018-01-02 05:20:00;air_temperature;1.4;degC;PT0H
177;SN41005:0;2018-01-02 05:30:00;air_temperature;1.9;degC;PT0H
178;SN41005:0;2018-01-02 05:40:00;air_temperature;1.7;degC;PT0H
179;SN41005:0;2018-01-02 05:50:00;air_temperature;2.0;degC;PT0H
180;SN41005:0;2018-01-02 06:00:00;air_temperature;1.4;degC;PT0H
181;SN41005:0;2018-01-02 06:10:00;air_temperature;2.2;degC;PT0H
182;SN41005:0;2018-01-02 06:20:00;air_temperature;2.4;degC;PT0H
183;SN41005:0;2018-01-02 06:30:00;air_temperature;2.6;degC;PT0H
184;SN41005:0;2018-01-02 06:40:00;air_temperature;2.5;degC;PT0H
185;SN41005:0;2018-01-02 06:50:00;air_temperature;2.5;degC;PT0H
186;SN41005:0;2018-01-02 07:00:00;air_temperature;2.9;degC;PT0H
187;SN41005:0;2018-01-02 07:10:00;air_temperature;2.2;degC;PT0H
188;SN41005:0;2018-01-02 07:20:00;air_temperature;2.1;degC;PT0H
189;SN41005:0;2018-01-02 07:30:00;air_temperature;2.3;degC;PT0H
190;SN41005:0;2018-01-02 07:40:00;air_temperature;1.7;degC;PT0H
191;SN41005:0;2018-01-02 07:50:00;air_temperature;2.7;degC;PT0H
192;SN41005:0;2018-01-02 08:00:00;air_temperature;2.4;degC;PT0H
193;SN41005:0;2018-01-02 08:10:00;air_temperature;1.7;degC;PT0H
194;SN41005:0;2018-01-02 08:20:00;air_temperature;1.5;degC;PT0H
195;SN41005:0;2018-01-02 08:30:00;air_temperature;1.2;degC;PT0H
196;SN41005:0;2018-01-02 08:40:00;air_temperature;1.4;degC;PT0H
197;SN41005:0;2018-01-02 08:50:00;air_temperature;2.0;degC;PT0H
198;SN41005:0;2018-01-02 09:00:00;air_temperature;2.3;degC;PT0H
199;SN41005:0;2018-01-02 09:10:00;air_temperature;1.9;degC;PT0H
200;SN41005:0;2018-01-02 09:20:00;air_temperature;1.3;degC;PT0H
201;SN41005:0;2018-01-02 09:30:00;air_temperature;1.9;degC;PT0H
202;SN41005:0;2018-01-02 09:40:00;air_temperature;1.4;degC;PT0H
203;SN41005:0;2018-01-02 09:50:00;air_temperature;1.3;degC;PT0H
204;SN41005:0;2018-01-02 10:00:00;air_temperature;1.9;degC;PT0H
205;SN41005:0;2018-01-02 10:10:00;air_temperature;2.1;degC;PT0H
206;SN41005:0;2018-01-02 10:20:00;air_temperature;2.1;degC;PT0H
207;SN41005:0;2018-01-02 10:30:00;air_temperature;2.7;degC;PT0H
208;SN41005:0;2018-01-02 10:40:00;air_temperature;3.5;degC;PT0H
209;SN41005:0;2018-01-02 10:50:00;air_temperature;2.3;degC;PT0H
210;SN41005:0;2018-01-02 11:00:00;air_temperature;2.2;degC;PT0H
211;SN41005:0;2018-01-02 11:10:00;air_temperature;2.7;degC;PT0H
212;SN41005:0;2018-01-02 11:20:00;air_temperature;3.3;degC;PT0H
213;SN41005:0;2018-01-02 11:30:00;air_temperature;4.3;degC;PT0H
214;SN41005:0;2018-01-02 11:40:00;air_temperature;3.7;degC;PT0H
215;SN41005:0;2018-01-02 11:50:00;air_temperature;3.6;degC;PT0H
216;SN41005:0;2018-01-02 12:00:00;air_temperature;3.5;degC;PT0H
217;SN41005:0;2018-01-02 12:10:00;air_temperature;3.8;degC;PT0H
218;SN41005:0;2018-01-02 12:20:00;air_temperature;3.9;degC;PT0H
219;SN41005:0;2018-01-02 12:30:00;air_temperature;4.2;degC;PT0H
220;SN41005:0;2018-01-02 12:40:00;air_temperature;3.9;degC;PT0H
221;SN41005:0;2018-01-02 12:50:00;air_temperature;4.0;degC;PT0H
222;SN41005:0;2018-01-02 13:00:00;air_temperature;3.7;degC;PT0H
223;SN41005:0;2018-01-02 13:10:00;air_temperature;3.5;degC;PT0H
224;SN41005:0;2018-01-02 13:20:00;air_temperature;3.2;degC;PT0H
225;SN41005:0;2018-01-02 13:30:00;air_temperature;3.4;degC;PT0H
226;SN41005:0;2018-01-02 13:40:00;air_temperature;2.8;degC;PT0H
227;SN41005:0;2018-01-02 13:50:00;air_temperature;2.6;degC;PT0H
228;SN41005:0;2018-01-02 14:00:00;air_temperature;2.5;degC;PT0H
229;SN41005:0;2018-01-02 14:10:00;air_temperature;2.3;degC;PT0H
230;SN41005:0;2018-01-02 14:20:00;air_temperature;2.3;degC;PT0H
231;SN41005:0;2018-01-02 14:30:00;air_temperature;1.6;degC;PT0H
232;SN41005:0;2018-01-02 14:40:00;air_temperature;1.5;degC;PT0H
233;SN41005:0;2018-01-02 14:50:00;air_temperature;1.2;degC;PT0H
234;SN41005:0;2018-01-02 15:00:00;air_temperature;1.3;degC;PT0H
235;SN41005:0;2018-01-02 15:10:00;air_temperature;1.0;degC;PT0H
236;SN41005:0;2018-01-02 15:20:00;air_temperature;0.9;degC;PT0H
237;SN41005:0;2018-01-02 15:30:00;air_temperature;0.8;degC;PT0H
238;SN41005:0;2018-01-02 15:40:00;air_temperature;1.1;degC;PT0H
239;SN41005:0;2018-01-02 15:50:00;air_temperature;1.0;degC;PT0H
240;SN41005:0;2018-01-02 16:00:00;air_temperature;0.8;degC;PT0H
241;SN41005:0;2018-01-02 16:10:00;air_temperature;1.1;degC;PT0H
242;SN41005:0;2018-01-02 16:20:00;air_temperature;0.9;degC;PT0H
243;SN41005:0;2018-01-02 16:30:00;air_temperature;1.0;degC;PT0H
244;SN41005:0;2018-01-02 16:40:00;air_temperature;1.1;degC;PT0H
245;SN41005:0;2018-01-02 16:50:00;air_temperature;0.8;degC;PT0H
246;SN41005:0;2018-01-02 17:00:00;air_temperature;0.9;degC;PT0H
247;SN41005:0;2018-01-02 17:10:00;air_temperature;0.7;degC;PT0H
248;SN41005:0;2018-01-02 17:20:00;air_temperature;0.7;degC;PT0H
249;SN41005:0;2018-01-02 17:30:00;air_temperature;0.8;degC;PT0H
250;SN41005:0;2018-01-02 17:40:00;air_temperature;0.5;degC;PT0H
251;SN41005:0;2018-01-02 17:50:00;air_temperature;0.6;degC;PT0H
252;SN41005:0;2018-01-02 18:00:00;air_temperature;0.6;degC;PT0H
253;SN41005:0;2018-01-02 18:10:00;air_temperature;0.5;degC;PT0H
254;SN41005:0;2018-01-02 18:20:00;air_temperature;0.6;degC;PT0H
255;SN41005:0;2018-01-02 18:30:00;air_temperature;0.9;degC;PT0H
256;SN41005:0;2018-01-02 18:40:00;air_temperature;1.1;degC;PT0H
257;SN41005:0;2018-01-02 18:50:00;air_temperature;0.9;degC;PT0H
258;SN41005:0;2018-01-02 19:00:00;air_temperature;0.7;degC;PT0H
259;SN41005:0;2018-01-02 19:10:00;air_temperature;0.8;degC;PT0H
260;SN41005:0;2018-01-02 19:20:00;air_temperature;0.9;degC;PT0H
261;SN41005:0;2018-01-02 19:30:00;air_temperature;0.6;degC;PT0H
262;SN41005:0;2018-01-02 19:40:00;air_temperature;0.7;degC;PT0H
263;SN41005:0;2018-01-02 19:50:00;air_temperature;0.7;degC;PT0H
264;SN41005:0;2018-01-02 20:00:00;air_temperature;0.6;degC;PT0H
265;SN41005:0;2018-01-02 20:10:00;air_temperature;0.4;degC;PT0H
266;SN41005:0;2018-01-02 20:20:00;air_temperature;0.3;degC;PT0H
267;SN41005:0;2018-01-02 20:30:00;air_temperature;0.2;degC;PT0H
268;SN41005:0;2018-01-02 20:40:00;air_temperature;0.2;degC;PT0H
269;SN41005:0;2018-01-02 20:50:00;air_temperature;0.1;degC;PT0H
270;SN41005:0;2018-01-02 21:00:00;air_temperature;0.1;degC;PT0H
271;SN41005:0;2018-01-02 21:10:00;air_temperature;0.2;degC;PT0H
272;SN41005:0;2018-01-02 21:20:00;air_temperature;0.6;degC;PT0H
273;SN41005:0;2018-01-02 21:30:00;air_temperature;1.6;degC;PT0H
274;SN41005:0;2018-01-02 21:40:00;air_temperature;1.7;degC;PT0H
275;SN41005:0;2018-01-02 21:50:00;air_temperature;2.0;degC;PT0H
276;SN41005:0;2018-01-02 22:00:00;air_temperature;2.2;degC;PT0H
277;SN41005:0;2018-01-02 22:10:00;air_temperature;2.2;degC;PT0H
278;SN41005:0;2018-01-02 22:20:00;air_temperature;2.1;degC;PT0H
279;SN41005:0;2018-01-02 22:30:00;air_temperature;2.1;degC;PT0H
280;SN41005:0;2018-01-02 22:40:00;air_temperature;2.1;degC;PT0H
281;SN41005:0;2018-01-02 22:50:00;air_temperature;2.3;degC;PT0H
282;SN41005:0;2018-01-02 23:00:00;air_temperature;2.6;degC;PT0H
283;SN41005:0;2018-01-02 23:10:00;air_temperature;2.4;degC;PT0H
284;SN41005:0;2018-01-02 23:20:00;air_temperature;2.5;degC;PT0H
285;SN41005:0;2018-01-02 23:30:00;air_temperature;2.5;degC;PT0H
286;SN41005:0;2018-01-02 23:40:00;air_temperature;2.4;degC;PT0H
287;SN41005:0;2018-01-02 23:50:00;air_temperature;2.3;degC;PT0H
288;SN41005:0;2018-01-03 00:00:00;air_temperature;2.6;degC;PT0H
289;SN41005:0;2018-01-03 00:10:00;air_temperature;2.6;degC;PT0H
290;SN41005:0;2018-01-03 00:20:00;air_temperature;3.1;degC;PT0H
291;SN41005:0;2018-01-03 00:30:00;air_temperature;2.9;degC;PT0H
292;SN41005:0;2018-01-03 00:40:00;air_temperature;2.8;degC;PT0H
