;sourceId;referenceTime;elementId;value;unit;timeOffset
122;SN40880:0;2018-01-06 02:00:00+00:00;max(air_temperature PT1H);-16.6;degC;PT0H
123;SN40880:0;2018-01-06 03:00:00+00:00;max(air_temperature PT1H);-14.8;degC;PT0H
124;SN40880:0;2018-01-06 04:00:00+00:00;max(air_temperature PT1H);-14.0;degC;PT0H
125;SN40880:0;2018-01-06 05:00:00+00:00;max(air_temperature PT1H);-12.7;degC;PT0H
126;SN40880:0;2018-01-06 06:00:00+00:00;max(air_temperature PT1H);-12.5;degC;PT0H
127;SN40880:0;2018-01-06 07:00:00+00:00;max(air_temperature PT1H);-13.5;degC;PT0H
128;SN40880:0;2018-01-06 08:00:00+00:00;max(air_temperature PT1H);-17.1;degC;PT0H
129;SN40880:0;2018-01-06 09:00:00+00:00;max(air_temperature PT1H);-18.2;degC;PT0H
130;SN40880:0;2018-01-06 10:00:00+00:00;max(air_temperature PT1H);-16.9;degC;PT0H
131;SN40880:0;2018-01-06 11:00:00+00:00;max(air_temperature PT1H);-17.6;degC;PT0H
132;SN40880:0;2018-01-06 12:00:00+00:00;max(air_temperature PT1H);-16.1;degC;PT0H
133;SN40880:0;2018-01-06 13:00:00+00:00;max(air_temperature PT1H);-16.0;degC;PT0H
134;SN40880:0;2018-01-06 14:00:00+00:00;max(air_temperature PT1H);-17.4;degC;PT0H
135;SN40880:0;2018-01-06 15:00:00+00:00;max(air_temperature PT1H);-19.9;degC;PT0H
136;SN40880:0;2018-01-06 16:00:00+00:00;max(air_temperature PT1H);-20.8;degC;PT0H
137;SN40880:0;2018-01-06 17:00:00+00:00;max(air_temperature PT1H);-21.9;degC;PT0H
138;SN40880:0;2018-01-06 18:00:00+00:00;max(air_temperature PT1H);-22.9;degC;PT0H
139;SN40880:0;2018-01-06 19:00:00+00:00;max(air_temperature PT1H);-21.4;degC;PT0H
140;SN40880:0;2018-01-06 20:00:00+00:00;max(air_temperature PT1H);-22.1;degC;PT0H
141;SN40880:0;2018-01-06 21:00:00+00:00;max(air_temperature PT1H);-22.5;degC;PT0H
142;SN40880:0;2018-01-06 22:00:00+00:00;max(air_temperature PT1H);-22.8;degC;PT0H
143;SN40880:0;2018-01-06 23:00:00+00:00;max(air_temperature PT1H);-21.8;degC;PT0H
144;SN40880:0;2018-01-07 00:00:00+00:00;max(air_temperature PT1H);-23.4;degC;PT0H
145;SN40880:0;2018-01-07 01:00:00+00:00;max(air_temperature PT1H);-24.9;degC;PT0H
146;SN40880:0;2018-01-07 02:00:00+00:00;max(air_temperature PT1H);-23.4;degC;PT0H
147;SN40880:0;2018-01-07 03:00:00+00:00;max(air_temperature PT1H);-25.0;degC;PT0H
148;SN40880:0;2018-01-07 04:00:00+00:00;max(air_temperature PT1H);-26.9;degC;PT0H
149;SN40880:0;2018-01-07 05:00:00+00:00;max(air_temperature PT1H);-26.4;degC;PT0H
150;SN40880:0;2018-01-07 06:00:00+00:00;max(air_temperature PT1H);-20.1;degC;PT0H
151;SN40880:0;2018-01-07 07:00:00+00:00;max(air_temperature PT1H);-17.0;degC;PT0H
152;SN40880:0;2018-01-07 08:00:00+00:00;max(air_temperature PT1H);-15.6;degC;PT0H
153;SN40880:0;2018-01-07 09:00:00+00:00;max(air_temperature PT1H);-9.9;degC;PT0H
154;SN40880:0;2018-01-07 10:00:00+00:00;max(air_temperature PT1H);-5.1;degC;PT0H
155;SN40880:0;2018-01-07 11:00:00+00:00;max(air_temperature PT1H);-4.5;degC;PT0H
156;SN40880:0;2018-01-07 12:00:00+00:00;max(air_temperature PT1H);-4.2;degC;PT0H
157;SN40880:0;2018-01-07 13:00:00+00:00;max(air_temperature PT1H);-4.0;degC;PT0H
158;SN40880:0;2018-01-07 14:00:00+00:00;max(air_temperature PT1H);-3.6;degC;PT0H
159;SN40880:0;2018-01-07 15:00:00+00:00;max(air_temperature PT1H);-3.0;degC;PT0H
160;SN40880:0;2018-01-07 16:00:00+00:00;max(air_temperature PT1H);-2.5;degC;PT0H
161;SN40880:0;2018-01-07 17:00:00+00:00;max(air_temperature PT1H);-2.3;degC;PT0H
162;SN40880:0;2018-01-07 18:00:00+00:00;max(air_temperature PT1H);-1.9;degC;PT0H
163;SN40880:0;2018-01-07 19:00:00+00:00;max(air_temperature PT1H);-1.5;degC;PT0H
164;SN40880:0;2018-01-07 20:00:00+00:00;max(air_temperature PT1H);-1.4;degC;PT0H
165;SN40880:0;2018-01-07 21:00:00+00:00;max(air_temperature PT1H);-0.7;degC;PT0H
166;SN40880:0;2018-01-07 22:00:00+00:00;max(air_temperature PT1H);-0.3;degC;PT0H
167;SN40880:0;2018-01-07 23:00:00+00:00;max(air_temperature PT1H);-0.2;degC;PT0H
168;SN40880:0;2018-01-08 00:00:00+00:00;max(air_temperature PT1H);0.0;degC;PT0H
169;SN40880:0;2018-01-08 01:00:00+00:00;max(air_temperature PT1H);0.4;degC;PT0H
170;SN40880:0;2018-01-08 02:00:00+00:00;max(air_temperature PT1H);0.0;degC;PT0H
171;SN40880:0;2018-01-08 03:00:00+00:00;max(air_temperature PT1H);0.1;degC;PT0H
172;SN40880:0;2018-01-08 04:00:00+00:00;max(air_temperature PT1H);-0.4;degC;PT0H
173;SN40880:0;2018-01-08 05:00:00+00:00;max(air_temperature PT1H);-1.7;degC;PT0H
174;SN40880:0;2018-01-08 06:00:00+00:00;max(air_temperature PT1H);-3.4;degC;PT0H
175;SN40880:0;2018-01-08 07:00:00+00:00;max(air_temperature PT1H);-4.2;degC;PT0H
176;SN40880:0;2018-01-08 08:00:00+00:00;max(air_temperature PT1H);-7.9;degC;PT0H
177;SN40880:0;2018-01-08 09:00:00+00:00;max(air_temperature PT1H);-10.5;degC;PT0H
178;SN40880:0;2018-01-08 10:00:00+00:00;max(air_temperature PT1H);-12.5;degC;PT0H
179;SN40880:0;2018-01-08 11:00:00+00:00;max(air_temperature PT1H);-9.3;degC;PT0H
180;SN40880:0;2018-01-08 12:00:00+00:00;max(air_temperature PT1H);-4.9;degC;PT0H
181;SN40880:0;2018-01-08 13:00:00+00:00;max(air_temperature PT1H);-5.1;degC;PT0H
182;SN40880:0;2018-01-08 14:00:00+00:00;max(air_temperature PT1H);-7.4;degC;PT0H
183;SN40880:0;2018-01-08 15:00:00+00:00;max(air_temperature PT1H);-11.1;degC;PT0H
184;SN40880:0;2018-01-08 16:00:00+00:00;max(air_temperature PT1H);-14.5;degC;PT0H
185;SN40880:0;2018-01-08 17:00:00+00:00;max(air_temperature PT1H);-15.3;degC;PT0H
186;SN40880:0;2018-01-08 18:00:00+00:00;max(air_temperature PT1H);-15.8;degC;PT0H
187;SN40880:0;2018-01-08 19:00:00+00:00;max(air_temperature PT1H);-17.5;degC;PT0H
188;SN40880:0;2018-01-08 20:00:00+00:00;max(air_temperature PT1H);-17.6;degC;PT0H
