,Tid (Cet),Tilsynelatende energi (kVAh),Merkeytelse (kVA),Merkeytelse + 20% (kVA),loc_id
225,2018-10-12 10:00:00,126.0357092256,500,600,9
226,2018-10-12 11:00:00,114.039466852489,500,600,9
227,2018-10-12 12:00:00,120.0,500,600,9
228,2018-10-12 13:00:00,117.038455218787,500,600,9
229,2018-10-12 14:00:00,114.039466852489,500,600,9
230,2018-10-12 15:00:00,111.04053313993,500,600,9
231,2018-10-12 16:00:00,99.0908673894825,500,600,9
232,2018-10-12 17:00:00,93.0483745156249,500,600,9
233,2018-10-12 18:00:00,87.05170877128151,500,600,9
234,2018-10-12 19:00:00,87.20665112249179,500,600,9
235,2018-10-12 20:00:00,90.1997782702374,500,600,9
236,2018-10-12 21:00:00,93.43446901438459,500,600,9
237,2018-10-12 22:00:00,93.43446901438459,500,600,9
238,2018-10-12 23:00:00,84.4807670419723,500,600,9
239,2018-10-13 00:00:00,81.4984662432367,500,600,9
240,2018-10-13 01:00:00,87.0,500,600,9
241,2018-10-13 02:00:00,81.0,500,600,9
242,2018-10-13 03:00:00,84.0,500,600,9
243,2018-10-13 04:00:00,84.0,500,600,9
244,2018-10-13 05:00:00,84.0,500,600,9
245,2018-10-13 06:00:00,84.0,500,600,9
246,2018-10-13 07:00:00,84.0,500,600,9
247,2018-10-13 08:00:00,81.0,500,600,9
248,2018-10-13 09:00:00,75.0,500,600,9
249,2018-10-13 10:00:00,78.0,500,600,9
250,2018-10-13 11:00:00,84.0,500,600,9
251,2018-10-13 12:00:00,87.0,500,600,9
252,2018-10-13 13:00:00,84.0,500,600,9
253,2018-10-13 14:00:00,84.0,500,600,9
254,2018-10-13 15:00:00,84.0,500,600,9
255,2018-10-13 16:00:00,78.0,500,600,9
256,2018-10-13 17:00:00,81.0,500,600,9
257,2018-10-13 18:00:00,81.0,500,600,9
258,2018-10-13 19:00:00,81.0,500,600,9
259,2018-10-13 20:00:00,84.0,500,600,9
260,2018-10-13 21:00:00,90.0,500,600,9
