,Tid (Cet),Tilsynelatende energi (kVAh),Merkeytelse (kVA),Merkeytelse + 20% (kVA),loc_id
272,2018-01-12 06:00:00,174,1000,1200,1
273,2018-01-12 07:00:00,204,1000,1200,1
274,2018-01-12 08:00:00,222,1000,1200,1
275,2018-01-12 09:00:00,228,1000,1200,1
276,2018-01-12 10:00:00,246,1000,1200,1
277,2018-01-12 11:00:00,252,1000,1200,1
278,2018-01-12 12:00:00,252,1000,1200,1
279,2018-01-12 13:00:00,252,1000,1200,1
280,2018-01-12 14:00:00,240,1000,1200,1
281,2018-01-12 15:00:00,240,1000,1200,1
282,2018-01-12 16:00:00,234,1000,1200,1
283,2018-01-12 17:00:00,192,1000,1200,1
284,2018-01-12 18:00:00,180,1000,1200,1
285,2018-01-12 19:00:00,180,1000,1200,1
286,2018-01-12 20:00:00,174,1000,1200,1
287,2018-01-12 21:00:00,162,1000,1200,1
288,2018-01-12 22:00:00,168,1000,1200,1
289,2018-01-12 23:00:00,174,1000,1200,1
290,2018-01-13 00:00:00,174,1000,1200,1
291,2018-01-13 01:00:00,174,1000,1200,1
292,2018-01-13 02:00:00,162,1000,1200,1
293,2018-01-13 03:00:00,168,1000,1200,1
294,2018-01-13 04:00:00,168,1000,1200,1
295,2018-01-13 05:00:00,174,1000,1200,1
296,2018-01-13 06:00:00,174,1000,1200,1
297,2018-01-13 07:00:00,180,1000,1200,1
298,2018-01-13 08:00:00,168,1000,1200,1
299,2018-01-13 09:00:00,180,1000,1200,1
300,2018-01-13 10:00:00,192,1000,1200,1
301,2018-01-13 11:00:00,204,1000,1200,1
302,2018-01-13 12:00:00,204,1000,1200,1
303,2018-01-13 13:00:00,198,1000,1200,1
304,2018-01-13 14:00:00,180,1000,1200,1
305,2018-01-13 15:00:00,180,1000,1200,1
306,2018-01-13 16:00:00,168,1000,1200,1
307,2018-01-13 17:00:00,180,1000,1200,1
308,2018-01-13 18:00:00,168,1000,1200,1
309,2018-01-13 19:00:00,168,1000,1200,1
310,2018-01-13 20:00:00,162,1000,1200,1
311,2018-01-13 21:00:00,174,1000,1200,1
312,2018-01-13 22:00:00,162,1000,1200,1
313,2018-01-13 23:00:00,168,1000,1200,1
314,2018-01-14 00:00:00,168,1000,1200,1
315,2018-01-14 01:00:00,168,1000,1200,1
316,2018-01-14 02:00:00,162,1000,1200,1
317,2018-01-14 03:00:00,162,1000,1200,1
318,2018-01-14 04:00:00,168,1000,1200,1
319,2018-01-14 05:00:00,168,1000,1200,1
320,2018-01-14 06:00:00,162,1000,1200,1
321,2018-01-14 07:00:00,162,1000,1200,1
322,2018-01-14 08:00:00,174,1000,1200,1
323,2018-01-14 09:00:00,162,1000,1200,1
324,2018-01-14 10:00:00,174,1000,1200,1
325,2018-01-14 11:00:00,174,1000,1200,1
326,2018-01-14 12:00:00,168,1000,1200,1
327,2018-01-14 13:00:00,174,1000,1200,1
328,2018-01-14 14:00:00,168,1000,1200,1
329,2018-01-14 15:00:00,168,1000,1200,1
330,2018-01-14 16:00:00,180,1000,1200,1
331,2018-01-14 17:00:00,168,1000,1200,1
332,2018-01-14 18:00:00,162,1000,1200,1
333,2018-01-14 19:00:00,168,1000,1200,1
334,2018-01-14 20:00:00,162,1000,1200,1
335,2018-01-14 21:00:00,174,1000,1200,1
336,2018-01-14 22:00:00,168,1000,1200,1
337,2018-01-14 23:00:00,162,1000,1200,1
338,2018-01-15 00:00:00,156,1000,1200,1
339,2018-01-15 01:00:00,156,1000,1200,1
340,2018-01-15 02:00:00,156,1000,1200,1
341,2018-01-15 03:00:00,168,1000,1200,1
342,2018-01-15 04:00:00,162,1000,1200,1
343,2018-01-15 05:00:00,162,1000,1200,1
